timestamp,open,high,low,close,volume
2019-08-07 15:25:00,0.145,0.145,0.145,0.145,15430
2019-08-07 15:10:00,0.145,0.145,0.145,0.145,200
2019-08-07 15:00:00,0.145,0.145,0.145,0.145,1002
2019-08-07 14:45:00,0.15,0.15,0.15,0.15,10001
2019-08-07 14:25:00,0.15,0.15,0.15,0.15,3010
2019-08-07 14:15:00,0.15,0.15,0.15,0.15,521
2019-08-07 12:50:00,0.155,0.155,0.155,0.155,10010
2019-08-07 12:40:00,0.155,0.155,0.155,0.155,31943
2019-08-07 12:35:00,0.15,0.15,0.15,0.15,2015
2019-08-07 12:30:00,0.155,0.155,0.15,0.15,10432
2019-08-07 11:45:00,0.1465,0.1465,0.1465,0.1465,7000
2019-08-07 11:10:00,0.1525,0.1525,0.1525,0.1525,2498
2019-08-07 11:05:00,0.14,0.14,0.132,0.132,15063
2019-08-07 10:20:00,0.14,0.14,0.14,0.14,101
2019-08-07 10:10:00,0.14,0.14,0.14,0.14,6000
2019-08-07 10:05:00,0.14,0.14,0.14,0.14,9025
2019-08-07 09:55:00,0.141,0.141,0.141,0.141,3000
2019-08-07 09:50:00,0.14,0.14,0.14,0.14,260
2019-08-07 09:45:00,0.14,0.14,0.14,0.14,100
2019-08-07 09:40:00,0.14,0.14,0.14,0.14,329
2019-08-07 09:35:00,0.1611,0.1611,0.14,0.14,0
2019-08-06 16:00:00,0.1521,0.1521,0.1521,0.1521,600
2019-08-06 15:45:00,0.145,0.145,0.145,0.145,166
2019-08-06 15:30:00,0.1475,0.1475,0.1475,0.1475,250
2019-08-06 15:25:00,0.1637,0.1637,0.1637,0.1637,10096
2019-08-06 14:35:00,0.14,0.14,0.14,0.14,241
2019-08-06 14:25:00,0.1655,0.1655,0.1655,0.1655,1000
2019-08-06 14:20:00,0.1445,0.1445,0.14,0.14,13983
2019-08-06 14:05:00,0.15,0.15,0.15,0.15,157
2019-08-06 13:25:00,0.15,0.15,0.15,0.15,10019
2019-08-06 13:10:00,0.14,0.14,0.14,0.14,587
2019-08-06 12:00:00,0.143,0.143,0.14,0.14,13000
2019-08-06 11:50:00,0.14,0.14,0.14,0.14,360
2019-08-06 11:45:00,0.14,0.14,0.14,0.14,10000
2019-08-06 11:40:00,0.15,0.15,0.15,0.15,2800
2019-08-06 11:35:00,0.15,0.15,0.15,0.15,2200
2019-08-06 11:20:00,0.14,0.14,0.14,0.14,245
2019-08-06 11:10:00,0.145,0.145,0.145,0.145,5061
2019-08-06 10:55:00,0.1471,0.1471,0.147,0.147,14000
2019-08-06 10:50:00,0.147,0.147,0.147,0.147,1400
2019-08-06 10:40:00,0.146,0.1465,0.146,0.1465,1000
2019-08-06 10:30:00,0.145,0.145,0.145,0.145,1934
2019-08-06 10:25:00,0.145,0.145,0.145,0.145,5389
2019-08-06 10:20:00,0.1475,0.1475,0.147,0.147,1011
2019-08-06 10:05:00,0.1475,0.1475,0.1475,0.1475,777
