timestamp,open,high,low,close,volume
2019-08-05 15:50:00,5.02,5.02,5.02,5.02,0
2019-08-05 15:45:00,5.03,5.03,5.03,5.03,100
2019-08-05 15:30:00,5.03,5.03,5.03,5.03,104
2019-08-05 14:35:00,5.03,5.03,5.03,5.03,103
2019-08-05 13:30:00,5.03,5.03,5.03,5.03,100
2019-08-05 12:35:00,5.05,5.05,5.05,5.05,1044
2019-08-05 12:30:00,5.05,5.05,5.05,5.05,100
2019-08-05 09:35:00,5.02,5.02,5.02,5.02,0
2019-08-02 16:00:00,5.05,5.05,5.05,5.05,6263
2019-08-02 14:45:00,5.11,5.11,5.1073,5.11,1704
2019-08-02 14:10:00,5.1073,5.11,5.1073,5.11,401
2019-08-02 13:50:00,5.1089,5.11,5.1089,5.11,400
2019-08-02 13:45:00,5.1073,5.11,5.1073,5.11,1351
2019-08-02 13:40:00,5.1073,5.1073,5.1073,5.1073,151
2019-08-02 13:35:00,5.11,5.11,5.11,5.11,0
2019-08-01 16:00:00,5.11,5.1355,5.1,5.1,490
2019-08-01 14:50:00,5.0871,5.0871,5.0871,5.0871,1377
2019-08-01 14:30:00,5.08,5.08,5.07,5.0701,658
2019-07-31 15:35:00,5.15,5.15,5.15,5.15,359
2019-07-31 15:05:00,5.125,5.125,5.125,5.125,200
2019-07-31 14:35:00,5.17,5.17,5.17,5.17,150
2019-07-31 13:20:00,5.22,5.22,5.22,5.22,0
2019-07-29 16:00:00,5.039,5.039,5.0361,5.0361,2013
2019-07-29 15:10:00,5.04,5.04,5.04,5.04,228
2019-07-29 15:05:00,5.04,5.04,5.04,5.04,100
2019-07-29 14:20:00,5.17,5.17,5.17,5.17,120
2019-07-29 13:55:00,5.05,5.05,5.05,5.05,200
2019-07-29 11:40:00,5.19,5.19,5.19,5.19,100
2019-07-29 11:30:00,5.2,5.2,5.2,5.2,100
2019-07-29 09:45:00,4.86,4.98,4.86,4.974,601
2019-07-29 09:35:00,4.98,4.98,4.98,4.98,0
2019-07-26 15:30:00,5.15,5.15,5.15,5.15,118
2019-07-26 14:35:00,5.03,5.03,5.01,5.01,1289
2019-07-26 14:30:00,5.0101,5.0101,5.0101,5.0101,495
2019-07-26 14:25:00,5.01,5.01,5.01,5.01,1500
2019-07-26 14:10:00,5.03,5.03,5.03,5.03,0
2019-07-25 16:00:00,5.21,5.21,5.21,5.21,153
2019-07-24 12:30:00,5.09,5.09,5.09,5.09,109
2019-07-24 11:50:00,5.02,5.02,5.02,5.02,0
2019-07-23 13:45:00,5.15,5.1751,5.15,5.1751,4910
2019-07-23 13:10:00,5.15,5.15,5.15,5.15,338
2019-07-23 12:50:00,5.18,5.18,5.18,5.18,100
2019-07-23 11:25:00,5.2,5.2,5.2,5.2,0
2019-07-18 15:30:00,5.1,5.1,5.1,5.1,100
2019-07-18 14:40:00,5.0,5.01,5.0,5.0,1008
2019-07-18 14:35:00,5.1,5.1,5.1,5.1,100
2019-07-18 13:10:00,5.17,5.17,5.16,5.16,500
2019-07-18 12:20:00,5.23,5.3,5.23,5.3,798
2019-07-17 16:00:00,4.97,5.0,4.97,5.0,0
2019-07-17 15:20:00,5.11,5.11,5.05,5.05,1854
2019-07-17 14:55:00,5.14,5.14,5.14,5.14,200
2019-07-17 14:10:00,5.12,5.12,5.12,5.12,100
2019-07-17 10:10:00,5.5,5.5,5.5,5.5,0
