timestamp,open,high,low,close,volume
2019-08-07 15:55:00,0.7301,0.7301,0.7301,0.7301,3189
2019-08-07 15:35:00,0.7479,0.7479,0.7479,0.7479,600
2019-08-07 15:25:00,0.748,0.748,0.748,0.748,400
2019-08-07 14:20:00,0.7337,0.7337,0.7337,0.7337,270
2019-08-07 13:15:00,0.7521,0.7521,0.7521,0.7521,123
2019-08-07 12:20:00,0.76,0.76,0.76,0.76,163
2019-08-07 12:10:00,0.76,0.76,0.7475,0.7475,5099
2019-08-07 12:00:00,0.748,0.748,0.7479,0.7479,10431
2019-08-07 11:40:00,0.762,0.762,0.75,0.75,1803
2019-08-07 11:25:00,0.756,0.756,0.75,0.75,2600
2019-08-07 10:55:00,0.7338,0.7338,0.7338,0.7338,291
2019-08-07 10:30:00,0.73,0.73,0.73,0.73,486
2019-08-07 10:05:00,0.7337,0.7337,0.7337,0.7337,2000
2019-08-07 09:55:00,0.74,0.74,0.73,0.73,5215
2019-08-07 09:40:00,0.75,0.75,0.7425,0.7425,8092
2019-08-06 16:00:00,0.74,0.74,0.74,0.74,200
2019-08-06 15:55:00,0.74,0.7449,0.74,0.7425,7509
2019-08-06 15:50:00,0.7431,0.7448,0.74,0.7448,4300
2019-08-06 15:45:00,0.74,0.74,0.74,0.74,1087
2019-08-06 15:35:00,0.7499,0.7499,0.7499,0.7499,1007
2019-08-06 15:20:00,0.7501,0.7501,0.7501,0.7501,5019
2019-08-06 15:15:00,0.7579,0.7579,0.7521,0.7543,10148
2019-08-06 15:05:00,0.7339,0.7398,0.7339,0.7354,2220
2019-08-06 14:55:00,0.75,0.7548,0.73,0.7301,10429
2019-08-06 14:50:00,0.7558,0.7558,0.7558,0.7558,200
2019-08-06 14:10:00,0.7562,0.7567,0.7562,0.7567,3554
2019-08-06 14:05:00,0.75,0.755,0.75,0.7548,1234
2019-08-06 14:00:00,0.7811,0.798,0.75,0.76,22304
2019-08-06 13:05:00,0.7811,0.7811,0.7811,0.7811,173
2019-08-06 11:50:00,0.79,0.79,0.79,0.79,1011
2019-08-06 11:45:00,0.7891,0.7891,0.7891,0.7891,175
2019-08-06 11:40:00,0.7812,0.7812,0.7812,0.7812,1708
2019-08-06 10:55:00,0.7701,0.7701,0.7701,0.7701,5007
2019-08-06 10:25:00,0.7791,0.7791,0.7791,0.7791,977
