timestamp,open,high,low,close,volume
2019-08-07 16:00:00,89.7,89.97,89.68,89.75,161001
2019-08-07 15:55:00,89.91,89.91,89.63,89.69,67138
2019-08-07 15:50:00,90.03,90.08,89.89,89.92,69358
2019-08-07 15:45:00,90.25,90.26,90.02,90.045,48464
2019-08-07 15:40:00,90.27,90.29,90.14,90.26,65811
2019-08-07 15:35:00,90.22,90.32,90.2,90.28,26960
2019-08-07 15:30:00,90.18,90.23,90.07,90.2,19536
2019-08-07 15:25:00,90.135,90.25,90.1,90.16,26527
2019-08-07 15:20:00,90.05,90.155,89.98,90.13,16368
2019-08-07 15:15:00,89.915,90.05,89.9,90.03,27012
2019-08-07 15:10:00,89.96,90.04,89.9,89.9,15063
2019-08-07 15:05:00,90.07,90.12,89.91,89.95,25246
2019-08-07 15:00:00,90.09,90.09,89.99,90.07,15762
2019-08-07 14:55:00,90.0,90.1,89.98,90.05,13769
2019-08-07 14:50:00,90.0,90.085,89.99,90.005,25465
2019-08-07 14:45:00,89.93,90.09,89.92,90.03,32575
2019-08-07 14:40:00,89.8,89.92,89.8,89.92,12497
2019-08-07 14:35:00,89.8,89.88,89.79,89.82,11302
2019-08-07 14:30:00,89.63,89.83,89.6,89.82,14404
2019-08-07 14:25:00,89.64,89.675,89.6035,89.62,7286
2019-08-07 14:20:00,89.63,89.65,89.55,89.59,8974
2019-08-07 14:15:00,89.68,89.71,89.59,89.65,11141
2019-08-07 14:10:00,89.59,89.69,89.58,89.69,12535
2019-08-07 14:05:00,89.5476,89.6365,89.5,89.555,9338
2019-08-07 14:00:00,89.695,89.695,89.55,89.56,17340
2019-08-07 13:55:00,89.74,89.76,89.6766,89.7,11510
2019-08-07 13:50:00,89.59,89.71,89.55,89.68,16105
2019-08-07 13:45:00,89.66,89.72,89.6,89.6,14416
2019-08-07 13:40:00,89.605,89.7,89.56,89.64,10376
2019-08-07 13:35:00,89.55,89.67,89.55,89.6,15094
