timestamp,open,high,low,close,volume
2019-08-07 16:00:00,59.36,60.2689,59.3501,59.8985,350537
2019-08-07 15:55:00,59.685,59.69,59.35,59.35,204878
2019-08-07 15:50:00,59.67,59.925,59.61,59.68,160125
2019-08-07 15:45:00,59.76,59.8,59.62,59.67,110654
2019-08-07 15:40:00,59.55,59.8,59.431,59.755,129504
2019-08-07 15:35:00,59.375,59.71,59.375,59.53,124035
2019-08-07 15:30:00,59.72,59.72,59.31,59.375,129607
2019-08-07 15:25:00,59.295,59.74,59.23,59.7,101776
2019-08-07 15:20:00,58.99,59.47,58.9,59.35,109030
2019-08-07 15:15:00,58.77,59.0904,58.75,58.99,138111
2019-08-07 15:10:00,59.01,59.03,58.6705,58.77,171533
2019-08-07 15:05:00,58.89,59.01,58.63,59.01,236202
2019-08-07 15:00:00,59.05,59.08,58.8,58.8929,72987
2019-08-07 14:55:00,59.0,59.24,58.91,59.07,236972
2019-08-07 14:50:00,58.97,59.03,58.7817,58.9818,40568
2019-08-07 14:45:00,58.745,59.005,58.58,59.005,59950
2019-08-07 14:40:00,58.88,59.01,58.56,58.7332,66258
2019-08-07 14:35:00,58.55,58.96,58.55,58.84,49328
2019-08-07 14:30:00,58.68,58.695,58.26,58.63,41898
2019-08-07 14:25:00,58.31,58.73,58.24,58.66,98494
2019-08-07 14:20:00,58.3442,58.4,58.06,58.31,103299
2019-08-07 14:15:00,58.12,58.41,58.02,58.34,145869
2019-08-07 14:10:00,57.86,58.3,57.74,58.19,125391
2019-08-07 14:05:00,57.36,57.9,57.36,57.86,75509
2019-08-07 14:00:00,57.496,57.6,57.26,57.33,45929
2019-08-07 13:55:00,57.2756,57.5882,57.25,57.51,95746
2019-08-07 13:50:00,56.776,57.3,56.75,57.275,96051
2019-08-07 13:45:00,56.84,56.89,56.73,56.79,22745
2019-08-07 13:40:00,56.55,56.81,56.55,56.81,25143
2019-08-07 13:35:00,56.77,56.82,56.49,56.55,48696
2019-08-07 13:30:00,56.825,56.88,56.67,56.77,42261
2019-08-07 13:25:00,56.68,56.92,56.66,56.825,47612
2019-08-07 13:20:00,56.62,56.74,56.56,56.66,37554
2019-08-07 13:15:00,56.7126,56.75,56.5,56.67,27717
2019-08-07 13:10:00,56.6,56.81,56.58,56.75,47669
2019-08-07 13:05:00,56.3,56.84,56.3,56.6449,74800
2019-08-07 13:00:00,56.21,56.51,56.21,56.295,38767
2019-08-07 12:55:00,56.3165,56.4,56.0,56.19,83715
2019-08-07 12:50:00,56.33,56.52,56.31,56.31,80967
2019-08-07 12:45:00,56.31,56.345,56.13,56.34,37200
2019-08-07 12:40:00,56.29,56.33,56.22,56.31,28729
2019-08-07 12:35:00,56.05,56.3,56.0,56.3,25326
2019-08-07 12:30:00,56.185,56.19,55.95,56.0999,28688
2019-08-07 12:25:00,56.04,56.24,55.98,56.1952,37041
2019-08-07 12:20:00,56.0,56.11,55.75,56.02,41539
2019-08-07 12:15:00,55.83,56.095,55.82,56.02,83070
2019-08-07 12:10:00,56.52,56.7,55.82,55.8708,69037
2019-08-07 12:05:00,56.17,56.83,56.0,56.5143,105569
2019-08-07 12:00:00,55.8857,56.4,55.84,56.22,72598
2019-08-07 11:55:00,55.9926,56.02,55.6,55.83,103473
2019-08-07 11:50:00,56.065,56.065,55.6,55.985,130812
2019-08-07 11:45:00,56.04,56.21,56.0,56.07,59110
2019-08-07 11:40:00,56.17,56.2227,56.01,56.04,49490
2019-08-07 11:35:00,56.21,56.31,55.93,56.215,98706
2019-08-07 11:30:00,56.11,56.425,56.03,56.24,82065
2019-08-07 11:25:00,56.5466,56.6,56.06,56.1375,53138
2019-08-07 11:20:00,56.8,56.8104,56.25,56.53,97965
2019-08-07 11:15:00,56.71,57.05,56.71,56.8155,53901
2019-08-07 11:10:00,57.015,57.03,56.6,56.68,58934
2019-08-07 11:05:00,56.86,57.06,56.715,57.015,72959
2019-08-07 11:00:00,57.48,57.76,56.8001,56.89,97287
2019-08-07 10:55:00,57.16,57.75,57.15,57.56,72184
2019-08-07 10:50:00,57.845,57.8495,57.02,57.165,96368
2019-08-07 10:45:00,58.1751,58.41,57.65,57.845,133841
2019-08-07 10:40:00,58.055,58.4,57.84,58.24,105383
2019-08-07 10:35:00,57.0967,58.12,57.02,58.12,135178
2019-08-07 10:30:00,56.78,57.57,56.61,57.04,100252
2019-08-07 10:25:00,57.11,57.15,56.5,56.71,163984
2019-08-07 10:20:00,57.38,57.7,57.0,57.1532,128977
2019-08-07 10:15:00,57.62,58.17,57.02,57.3639,279246
2019-08-07 10:10:00,58.015,58.52,57.62,57.7272,181836
2019-08-07 10:05:00,59.84,59.84,57.95,58.01,176680
2019-08-07 10:00:00,58.9,59.6,58.48,59.24,123204
2019-08-07 09:55:00,58.94,59.26,58.01,58.92,237956
2019-08-07 09:50:00,60.64,60.73,58.26,58.98,326282
2019-08-07 09:45:00,61.78,63.03,60.5,60.635,478313
2019-08-07 09:40:00,59.5,62.0,59.48,61.945,669541
2019-08-07 09:35:00,60.54,61.04,59.025,59.51,383142
2019-08-06 16:00:00,83.91,83.93,83.65,83.79,118026
2019-08-06 15:55:00,84.18,84.3,83.9,83.9,77664
2019-08-06 15:50:00,84.39,84.39,84.0875,84.185,54308
2019-08-06 15:45:00,84.33,84.515,84.13,84.42,46624
2019-08-06 15:40:00,84.14,84.45,84.14,84.34,51752
2019-08-06 15:35:00,83.98,84.2,83.95,84.16,24804
2019-08-06 15:30:00,84.12,84.14,83.92,84.0,20703
2019-08-06 15:25:00,83.83,84.18,83.8,84.18,15400
2019-08-06 15:20:00,83.93,83.935,83.74,83.83,16925
2019-08-06 15:15:00,83.76,83.92,83.715,83.92,19048
2019-08-06 15:10:00,83.93,84.04,83.815,83.815,15029
2019-08-06 15:05:00,83.9523,84.055,83.9523,83.98,13227
2019-08-06 15:00:00,83.99,84.1,83.91,83.91,8248
2019-08-06 14:55:00,83.7884,84.03,83.72,84.0,34265
2019-08-06 14:50:00,83.775,83.86,83.72,83.76,16459
2019-08-06 14:45:00,83.805,83.86,83.59,83.78,14994
2019-08-06 14:40:00,83.61,83.855,83.57,83.8,50302
2019-08-06 14:35:00,83.68,83.68,83.485,83.64,26389
2019-08-06 14:30:00,83.61,83.685,83.58,83.68,3982
2019-08-06 14:25:00,83.72,83.74,83.595,83.6047,3961
2019-08-06 14:20:00,83.71,83.79,83.675,83.675,7401
2019-08-06 14:15:00,83.53,83.75,83.53,83.74,5411
2019-08-06 14:10:00,83.51,83.56,83.48,83.5,10430
2019-08-06 14:05:00,83.7,83.7,83.5,83.54,11155
2019-08-06 14:00:00,83.79,83.7933,83.61,83.75,5075
2019-08-06 13:55:00,83.84,83.865,83.735,83.77,10553
2019-08-06 13:50:00,83.7,83.87,83.65,83.84,11793
2019-08-06 13:45:00,83.76,83.82,83.7,83.7,17230
2019-08-06 13:40:00,83.74,83.8,83.73,83.76,8004
2019-08-06 13:35:00,83.76,83.8183,83.7,83.785,13284
2019-08-06 13:30:00,83.6,83.77,83.56,83.73,13240
2019-08-06 13:25:00,83.17,83.54,83.16,83.54,99284
2019-08-06 13:20:00,83.0,83.18,82.99,83.13,30481
2019-08-06 13:15:00,83.095,83.095,82.84,82.97,35111
2019-08-06 13:10:00,82.97,83.17,82.955,83.09,7629
2019-08-06 13:05:00,82.91,82.995,82.86,82.995,39667
2019-08-06 13:00:00,82.97,83.0,82.88,82.88,8611
2019-08-06 12:55:00,82.94,82.96,82.85,82.96,12043
2019-08-06 12:50:00,82.995,82.995,82.85,82.93,3382
2019-08-06 12:45:00,82.915,83.035,82.88,82.97,4377
2019-08-06 12:40:00,82.945,83.04,82.87,82.94,9161
2019-08-06 12:35:00,82.825,82.94,82.8,82.94,6774
2019-08-06 12:30:00,82.84,82.88,82.75,82.8,43238
2019-08-06 12:25:00,82.86,82.86,82.75,82.805,5726
2019-08-06 12:20:00,82.87,82.89,82.79,82.83,7113
2019-08-06 12:15:00,82.8219,82.91,82.8219,82.87,7000
2019-08-06 12:10:00,82.85,82.89,82.7999,82.7999,4071
2019-08-06 12:05:00,83.155,83.185,82.9053,82.9053,2928
2019-08-06 12:00:00,82.84,83.04,82.81,83.02,6804
2019-08-06 11:55:00,82.79,82.84,82.635,82.76,54879
2019-08-06 11:50:00,82.33,82.835,82.27,82.79,70010
2019-08-06 11:45:00,82.15,82.42,82.13,82.34,6283
2019-08-06 11:40:00,81.9,82.18,81.9,82.175,5758
2019-08-06 11:35:00,82.32,82.32,81.89,81.93,7063
2019-08-06 11:30:00,82.35,82.5,82.17,82.31,21721
2019-08-06 11:25:00,82.39,82.44,82.14,82.35,12384
2019-08-06 11:20:00,82.375,82.375,82.33,82.33,7828
2019-08-06 11:15:00,82.5,82.5,82.33,82.37,10510
2019-08-06 11:10:00,82.74,82.74,82.54,82.54,16484
2019-08-06 11:05:00,83.02,83.05,82.72,82.77,12299
2019-08-06 11:00:00,82.62,83.03,82.52,83.03,10946
2019-08-06 10:55:00,82.42,82.64,82.35,82.61,25593
2019-08-06 10:50:00,82.65,82.79,82.38,82.385,10855
2019-08-06 10:45:00,83.09,83.17,82.75,82.75,44191
2019-08-06 10:40:00,83.03,83.145,82.955,83.09,16126
2019-08-06 10:35:00,83.0,83.08,82.86,83.03,22542
2019-08-06 10:30:00,83.22,83.435,83.07,83.07,20073
2019-08-06 10:25:00,83.055,83.24,83.0,83.18,9434
2019-08-06 10:20:00,82.915,83.165,82.79,83.005,10817
2019-08-06 10:15:00,83.3,83.38,82.88,82.915,12285
2019-08-06 10:10:00,83.34,83.4669,83.25,83.32,12779
2019-08-06 10:05:00,83.26,83.49,83.14,83.35,16826
2019-08-06 10:00:00,83.39,83.39,83.13,83.32,6013
2019-08-06 09:55:00,83.24,83.42,83.16,83.39,6362
2019-08-06 09:50:00,83.445,83.445,83.01,83.32,14951
2019-08-06 09:45:00,83.775,84.2225,83.295,83.53,16840
2019-08-06 09:40:00,84.45,84.56,83.71,83.8,8981
2019-08-06 09:35:00,85.38,85.5,84.215,84.225,28817
2019-08-05 16:00:00,83.58,83.63,83.19,83.25,98202
2019-08-05 15:55:00,83.42,83.66,83.28,83.605,69003
2019-08-05 15:50:00,83.53,83.6,83.18,83.425,29276
2019-08-05 15:45:00,83.24,83.53,83.13,83.51,27988
2019-08-05 15:40:00,83.06,83.32,83.01,83.2224,34892
2019-08-05 15:35:00,83.03,83.18,82.99,83.03,19965
2019-08-05 15:30:00,83.12,83.3,82.99,83.05,12689
2019-08-05 15:25:00,83.22,83.25,83.055,83.055,12601
2019-08-05 15:20:00,83.06,83.27,82.865,83.24,13332
2019-08-05 15:15:00,82.66,83.08,82.61,83.03,11239
2019-08-05 15:10:00,82.7,82.7,82.56,82.63,8356
2019-08-05 15:05:00,82.83,82.93,82.69,82.74,9158
2019-08-05 15:00:00,82.82,82.9,82.67,82.87,8515
2019-08-05 14:55:00,83.04,83.08,82.78,82.82,9249
2019-08-05 14:50:00,82.85,83.09,82.811,83.02,10237
2019-08-05 14:45:00,83.04,83.12,82.95,82.95,0
2019-08-05 14:40:00,83.11,83.185,83.02,83.08,12979
2019-08-05 14:35:00,83.13,83.15,82.94,83.12,6378
2019-08-05 14:30:00,83.355,83.355,83.0,83.13,10830
2019-08-05 14:25:00,82.96,83.3575,82.8907,83.355,15728
2019-08-05 14:20:00,82.625,83.0,82.51,82.96,13364
2019-08-05 14:15:00,82.425,82.6,82.3,82.6,13127
2019-08-05 14:10:00,82.66,82.75,82.32,82.395,47963
2019-08-05 14:05:00,83.12,83.15,82.67,82.72,40233
2019-08-05 14:00:00,83.11,83.18,83.05,83.12,11064
2019-08-05 13:55:00,83.35,83.36,83.09,83.09,8565
2019-08-05 13:50:00,83.48,83.48,83.29,83.35,10844
2019-08-05 13:45:00,83.74,83.76,83.4533,83.465,5940
2019-08-05 13:40:00,83.59,83.89,83.59,83.73,10099
2019-08-05 13:35:00,83.75,83.75,83.53,83.63,8669
2019-08-05 13:30:00,84.11,84.11,83.75,83.75,9330
