,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-07-23,C,Citigroup Inc.,"164,000",bmo,1.78,1.83,0.05,+2.81% ,-0.08%
2019-07-23,CSBR,Champions Oncol...,89,amc,0.03,-0.01,-0.04,-133.33% ,-14.91%
2019-07-23,JBHT,J.b. Hunt Trans...,"11,281",amc,1.35,1.37,0.02,+1.48% ,5.56%
2019-07-23,PLD,"Prologis, Inc.","50,930",bmo,0.76,0.6,-0.16,-21.05% ,-0.11%
2019-07-23,ATLKY,Atlas Copco Ab,"25,836",--,0.36,0.36,0.0,0.00% ,--
2019-07-23,WTFC,Wintrust Financ...,"3,784",amc,1.65,1.38,-0.27,-16.36% ,-7.11%
2019-07-23,SFBS,Servisfirst Ban...,"1,766",amc,0.69,0.66,-0.03,-4.35% ,-1.40%
2019-07-23,OGI,Organigram Hold...,989,bmo,0.02,0.0,-0.02,-100.00% ,4.63%
2019-07-23,PTSI,P.a.m. Transpor...,324,--,1.24,1.55,0.31,+25.00% ,--
2019-07-23,KALV,Kalvista Pharma...,305,--,-0.45,-0.49,-0.04,-8.89% ,--
2019-07-23,MNSB,Mainstreet Bank...,188,--,0.38,0.42,0.04,+10.53% ,--
