,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-17,BABA,Alibaba Group H...,,bmo,0.93,--,--,--,2.77%
2017-08-17,WMT,Walmart Inc.,"319,672",bmo,1.07,--,--,--,-1.58%
2017-08-17,AMAT,Applied Materia...,"41,170",amc,0.83,--,--,--,2.74%
2017-08-17,ROST,"Ross Stores, In...","36,790",amc,0.76,--,--,--,10.67%
2017-08-17,GPS,"The Gap, Inc.","6,917",amc,0.52,--,--,--,-0.13%
2017-08-17,BKE,"Buckle, Inc. (t...",834,bmo,0.22,--,--,--,-0.70%
2017-08-17,CRMT,America's Car-m...,570,amc,0.9,--,--,--,3.66%
2017-08-17,GLOB,Globant S.a.,"3,806",amc,0.28,--,--,--,-6.39%
2017-08-17,MSG,The Madison Squ...,"6,766",bmo,-1.78,--,--,--,-4.26%
2017-08-17,SSI,"Stage Stores, I...",22,bmo,-0.04,--,--,--,25.83%
2017-08-17,LTM,Latam Airlines...,"5,820",amc,-0.06,--,--,--,2.47%
2017-08-17,LANC,Lancaster Colon...,"4,094",bmo,1.16,--,--,--,-7.48%
2017-08-17,ATGE,Adtalem Global...,"2,577",amc,0.72,--,--,--,8.61%
2017-08-17,GOGL,Golden Ocean Gr...,919,bmo,-0.13,--,--,--,-5.66%
2017-08-17,ALSWF,Absolute Softwa...,255,amc,0.0,--,--,--,-5.86%
2017-08-17,SPWH,Sportsman's War...,181,amc,0.13,--,--,--,25.43%
2017-08-17,LYTS,Lsi Industries...,106,bmo,0.03,--,--,--,4.96%
2017-08-17,XRF,China Rapid Fin...,26,bmo,-0.17,--,--,--,-4.93%
