,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-16,CSCO,"Cisco Systems,...","242,289",amc,0.61,--,--,--,-4.02%
2017-08-16,TGT,Target Corporat...,"45,413",bmo,1.2,--,--,--,3.61%
2017-08-16,TCEHY,Tencent Holding...,"433,821",--,0.23,--,--,--,--
2017-08-16,NTAP,"Netapp, Inc.","14,980",amc,0.55,--,--,--,-6.72%
2017-08-16,LB,"L Brands, Inc.","7,648",amc,0.44,--,--,--,-5.06%
2017-08-16,CACI,Caci Internatio...,"5,339",amc,1.64,--,--,--,-2.72%
2017-08-16,VIPS,Vipshop Holding...,"5,727",amc,0.2,--,--,--,-8.11%
2017-08-16,SNPS,"Synopsys, Inc.","20,296",--,0.92,--,--,--,--
2017-08-16,IMMU,"Immunomedics, I...","2,710",amc,-0.12,--,--,--,2.57%
2017-08-16,PFGC,Performance Foo...,"4,362",bmo,0.51,--,--,--,1.54%
2017-08-16,MSGN,Msg Networks In...,"1,565",bmo,0.51,--,--,--,0.00%
2017-08-16,GPRK,Geopark Ltd,"1,117",amc,0.03,--,--,--,-1.28%
2017-08-16,BGG,Briggs & Stratt...,421,amc,0.52,--,--,--,-13.82%
2017-08-16,SPTN,Spartannash Com...,419,amc,0.6,--,--,--,-4.78%
2017-08-16,PRQR,Proqr Therapeut...,359,--,-0.53,--,--,--,--
2017-08-16,PNTR,Pointer Telocat...,122,bmo,0.21,--,--,--,12.08%
2017-08-16,CYRN,Cyren Ltd.,95,bmo,-0.05,--,--,--,0.00%
2017-08-16,PBIO,Pressure Biosci...,7,amc,-0.9,--,--,--,0.00%
