,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-02-28,CRM,"Salesforce.com,...","119,954",amc,0.33,--,--,--,2.74%
2018-02-28,LOW,Lowe's Companie...,"81,596",bmo,0.88,--,--,--,-6.47%
2018-02-28,TJX,The Tjx Compani...,"66,005",bmo,0.64,--,--,--,6.95%
2018-02-28,CROX,"Crocs, Inc.","1,461",bmo,-0.37,--,--,--,-13.01%
2018-02-28,LB,"L Brands, Inc.","7,648",amc,2.04,--,--,--,-13.87%
2018-02-28,STWD,Starwood Proper...,"6,427",bmo,0.51,--,--,--,1.30%
2018-02-28,HABT,The Habit Resta...,267,amc,-0.01,--,--,--,6.36%
2018-02-28,BOX,"Box, Inc.","2,556",amc,-0.08,--,--,--,-23.32%
2018-02-28,MYL,Mylan N.v.,"10,046",amc,1.41,--,--,--,0.92%
2018-02-28,ODP,"Office Depot, I...","1,185",bmo,0.07,--,--,--,-9.31%
2018-02-28,STAA,Staar Surgical...,"1,308",amc,0.03,--,--,--,-7.64%
2018-02-28,SBOW,Silverbow Resou...,151,amc,1.49,--,--,--,4.65%
2018-02-28,CLH,"Clean Harbors,...","3,990",bmo,0.05,--,--,--,-0.22%
2018-02-28,DQ,Daqo New Energy...,472,bmo,2.53,--,--,--,-11.28%
2018-02-28,FRO,Frontline Ltd.,"1,364",bmo,-0.08,--,--,--,-3.97%
2018-02-28,SSYS,"Stratasys, Ltd....","1,510",bmo,0.16,--,--,--,-16.48%
2018-02-28,ADI,"Analog Devices,...","41,731",bmo,1.29,--,--,--,-2.29%
2018-02-28,KTOS,Kratos Defense...,"2,551",amc,0.07,--,--,--,-8.38%
2018-02-28,HIIQ,Health Insuranc...,365,amc,0.34,--,--,--,4.33%
2018-02-28,WTI,"W&t Offshore, I...",643,amc,0.15,--,--,--,-8.48%
2018-02-28,EPR,Epr Properties,"5,811",amc,1.44,--,--,--,-7.72%
2018-02-28,BAYRY,Bayer Aktienges...,"63,708",--,0.31,--,--,--,--
2018-02-28,DOC,Physicians Real...,"3,244",bmo,0.27,--,--,--,-2.24%
2018-02-28,HZNP,Horizon Pharma...,"4,502",bmo,0.22,--,--,--,2.75%
2018-02-28,MNST,Monster Beverag...,"35,833",amc,0.37,--,--,--,-14.44%
