,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-01-28,CAT,Caterpillar Inc...,"77,483",bmo,2.98,2.55,-0.43,-14.43% ,-9.13%
2019-01-28,AKS,Ak Steel Holdin...,718,amc,0.12,0.16,0.04,+33.33% ,4.81%
2019-01-28,ARLP,Alliance Resour...,"2,271",bmo,0.74,0.69,-0.05,-6.76% ,3.30%
2019-01-28,CE,Celanese Corpor...,"13,374",amc,2.42,2.38,-0.04,-1.65% ,-1.42%
2019-01-28,WHR,Whirlpool Corpo...,"9,163",amc,4.3,4.75,0.45,+10.47% ,9.67%
2019-01-28,GGG,Graco Inc.,"8,472",amc,0.43,0.43,0.0,0.00% ,3.65%
2019-01-28,CR,Crane Company,"5,064",amc,1.54,1.64,0.1,+6.49% ,4.65%
2019-01-28,RGA,Reinsurance Gro...,"9,926",amc,3.39,3.46,0.07,+2.06% ,-4.85%
2019-01-28,ATLKY,Atlas Copco Ab,"26,029",bmo,0.33,0.47,0.14,+42.42% ,3.02%
2019-01-28,ELS,Equity Lifestyl...,"11,240",amc,0.97,0.97,0.0,0.00% ,0.87%
2019-01-28,BRO,"Brown & Brown,...","9,804",amc,0.27,0.26,-0.01,-3.70% ,-4.33%
2019-01-28,WWD,"Woodward, Inc.","7,154",amc,0.74,0.96,0.22,+29.73% ,12.34%
2019-01-28,TCF,Tcf Financial C...,"3,505",bmo,0.47,0.51,0.04,+8.51% ,5.28%
2019-01-28,BOH,Bank Of Hawaii...,"3,406",bmo,1.36,1.3,-0.06,-4.41% ,4.51%
2019-01-28,JJSF,J & J Snack Foo...,"3,082",amc,0.87,0.88,0.01,+1.15% ,12.01%
2019-01-28,CHFC,Chemical Financ...,"3,019",amc,0.99,1.01,0.02,+2.02% ,0.92%
2019-01-28,SSB,South State Cor...,"2,660",amc,1.32,1.35,0.03,+2.27% ,-0.18%
2019-01-28,CADE,Cadence Bancorp...,"2,620",bmo,0.54,0.5,-0.04,-7.41% ,1.49%
2019-01-28,IBTX,Independent Ban...,"2,474",amc,1.21,1.12,-0.09,-7.44% ,-1.27%
2019-01-28,WSBC,"Wesbanco, Inc.","2,098",amc,0.81,0.82,0.01,+1.23% ,4.50%
2019-01-28,PRK,Park National C...,"1,662",--,1.72,1.67,-0.05,-2.91% ,--
2019-01-28,NBTB,Nbt Bancorp Inc...,"1,651",--,0.65,0.65,0.0,0.00% ,--
2019-01-28,HTLF,Heartland Finan...,"1,557",amc,1.01,0.93,-0.08,-7.92% ,-3.95%
2019-01-28,VBTX,Veritex Holding...,"1,432",amc,0.45,0.47,0.02,+4.44% ,5.57%
2019-01-28,RMBS,"Rambus, Inc.","1,341",amc,0.26,0.28,0.02,+7.69% ,-3.74%
