,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-02-19,WMT,Walmart Inc.,"325,153",bmo,1.33,1.41,0.08,+6.02% ,2.21%
2019-02-19,MDT,Medtronic Plc,"135,189",bmo,1.24,1.29,0.05,+4.03% ,0.07%
2019-02-19,HIMX,Himax Technolog...,515,bmo,0.03,0.05,0.02,+66.67% ,5.37%
2019-02-19,AAP,Advance Auto Pa...,"11,258",bmo,1.14,1.17,0.03,+2.63% ,-1.68%
2019-02-19,AJRD,Aerojet Rocketd...,"3,501",--,0.36,0.33,-0.03,-8.33% ,--
2019-02-19,FE,Firstenergy Cor...,"23,112",amc,0.48,0.5,0.02,+4.17% ,-0.03%
2019-02-19,NEO,"Neogenomics, In...","2,277",bmo,0.05,0.06,0.01,+20.00% ,2.89%
2019-02-19,AWK,American Water...,"20,756",amc,0.69,0.69,0.0,0.00% ,-0.04%
2019-02-19,DVN,Devon Energy Co...,"10,938",amc,0.31,0.1,-0.21,-67.74% ,6.92%
2019-02-19,FANG,Diamondback Ene...,"17,226",amc,1.62,1.21,-0.41,-25.31% ,1.57%
2019-02-19,AROC,"Archrock, Inc.","1,336",bmo,0.08,0.1,0.02,+25.00% ,3.82%
2019-02-19,CDNS,Cadence Design...,"20,493",amc,0.48,0.52,0.04,+8.33% ,4.62%
2019-02-19,DK,Delek Us Holdin...,"3,029",amc,1.28,1.59,0.31,+24.22% ,6.40%
2019-02-19,HLF,Herbalife Ltd.,"6,193",amc,0.61,0.63,0.02,+3.28% ,-2.02%
2019-02-19,HSBC,Hsbc Holdings P...,"164,764",--,0.95,0.4,-0.55,-57.89% ,--
2019-02-19,IIN,Intricon Corpor...,156,amc,0.16,0.09,-0.07,-43.75% ,-11.18%
2019-02-19,ECL,Ecolab Inc.,"56,864",bmo,1.54,1.54,0.0,0.00% ,2.34%
2019-02-19,FIVN,"Five9, Inc.","2,833",amc,0.14,0.23,0.09,+64.29% ,-5.23%
2019-02-19,AAWW,Atlas Air World...,"1,105",bmo,2.9,3.12,0.22,+7.59% ,7.65%
2019-02-19,NAT,Nordic American...,298,amc,-0.01,-0.05,-0.04,-400.00% ,2.24%
2019-02-19,WLK,Westlake Chemic...,"8,801",bmo,1.72,1.02,-0.7,-40.70% ,-4.76%
2019-02-19,GPC,Genuine Parts C...,"13,902",bmo,1.32,1.35,0.03,+2.27% ,1.48%
2019-02-19,OMI,"Owens & Minor,...",166,bmo,0.14,0.09,-0.05,-35.71% ,3.12%
2019-02-19,NVTA,Invitae Corpora...,"2,176",amc,-0.42,-0.4,0.02,+4.76% ,13.63%
2019-02-19,CXO,Concho Resource...,"20,384",amc,1.1,0.94,-0.16,-14.55% ,-7.07%
