,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-01-22,JNJ,Johnson & Johns...,"373,221",bmo,1.95,1.97,0.02,+1.03% ,-1.45%
2019-01-22,IBM,International B...,"125,354",amc,4.81,4.87,0.06,+1.25% ,8.46%
2019-01-22,HAL,Halliburton Com...,"20,128",bmo,0.37,0.41,0.04,+10.81% ,-3.07%
2019-01-22,COF,Capital One Fin...,"43,456",amc,2.41,1.87,-0.54,-22.41% ,-6.24%
2019-01-22,AMTD,Td Ameritrade H...,"28,346",amc,1.0,1.11,0.11,+11.00% ,0.24%
2019-01-22,SWK,Stanley Black &...,"22,203",bmo,2.11,2.11,0.0,0.00% ,-15.48%
2019-01-22,TRV,The Travelers C...,"40,259",bmo,1.98,2.13,0.15,+7.58% ,-1.33%
2019-01-22,FITB,Fifth Third Ban...,"20,820",bmo,0.67,0.69,0.02,+2.99% ,2.07%
2019-01-22,STLD,"Steel Dynamics,...","6,801",bmo,1.25,1.31,0.06,+4.80% ,1.78%
2019-01-22,ZION,Zions Bancorpor...,"8,436",amc,1.06,1.08,0.02,+1.89% ,3.40%
2019-01-22,LRN,K12 Inc,"1,268",amc,0.57,0.59,0.02,+3.51% ,14.62%
2019-01-22,ATI,Allegheny Techn...,"3,182",bmo,0.33,0.3,-0.03,-9.09% ,0.51%
2019-01-22,EDU,New Oriental Ed...,"13,670",bmo,0.03,-0.16,-0.19,-633.33% ,7.78%
2019-01-22,ARAY,Accuray Incorpo...,335,amc,-0.06,-0.05,0.01,+16.67% ,11.34%
2019-01-22,PLD,"Prologis, Inc.","51,996",bmo,0.79,0.8,0.01,+1.27% ,0.12%
2019-01-22,IBKR,Interactive Bro...,"22,713",amc,0.59,0.57,-0.02,-3.39% ,-3.12%
2019-01-22,FNB,F.n.b. Corporat...,"3,839",bmo,0.28,0.3,0.02,+7.14% ,0.09%
2019-01-22,NAVI,Navient Corpora...,"3,374",amc,0.48,0.58,0.1,+20.83% ,2.40%
2019-01-22,WTFC,Wintrust Financ...,"4,146",amc,1.57,1.35,-0.22,-14.01% ,-4.09%
2019-01-22,ONB,Old National Ba...,"2,940",bmo,0.37,0.32,-0.05,-13.51% ,-5.19%
2019-01-22,GATX,Gatx Corporatio...,"2,821",bmo,0.73,0.84,0.11,+15.07% ,-2.25%
2019-01-22,CNMD,Conmed Corporat...,"2,467",amc,0.73,0.73,0.0,0.00% ,5.93%
2019-01-22,SFNC,Simmons First N...,"2,275",amc,0.61,0.61,0.0,0.00% ,-3.52%
2019-01-22,UCBI,United Communit...,"2,268",amc,0.55,0.57,0.02,+3.64% ,5.87%
2019-01-22,WSFS,Wsfs Financial...,"2,264",amc,0.88,0.94,0.06,+6.82% ,4.07%
