,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-04,BRK.B,Berkshire Hatha...,"527,990",--,1.85,--,--,--,--
2017-08-04,ABR,Arbor Realty Tr...,"1,173",bmo,0.20,--,--,--,0.85%
2017-08-04,CI,Cigna Corporati...,"62,019",bmo,2.48,--,--,--,-1.99%
2017-08-04,NWL,Newell Brands I...,"6,482",bmo,0.86,--,--,--,-3.56%
2017-08-04,AEE,Ameren Corporat...,"18,776",bmo,0.69,--,--,--,0.88%
2017-08-04,VGR,Vector Group Lt...,"1,373",bmo,0.16,--,--,--,4.22%
2017-08-04,TRVG,Trivago N.v. Ad...,"1,442",bmo,0.00,--,--,--,-18.60%
2017-08-04,WCG,Wellcare Health...,"14,216",bmo,2.23,--,--,--,-5.10%
2017-08-04,WPC,W.p. Carey Inc....,"14,140",bmo,1.15,--,--,--,1.09%
2017-08-04,HMSY,Hms Holdings Co...,"2,958",bmo,0.17,--,--,--,-2.52%
2017-08-04,USM,United States C...,"4,062",bmo,0.17,--,--,--,2.87%
2017-08-04,BEP,Brookfield Rene...,"6,435",bmo,0.08,--,--,--,0.47%
2017-08-04,TM,Toyota Motor Co...,"185,950",--,2.68,--,--,--,--
2017-08-04,BPL,Buckeye Partner...,"6,338",bmo,1.00,--,--,--,-1.62%
2017-08-04,TDS,Telephone And D...,"3,605",bmo,0.13,--,--,--,1.19%
2017-08-04,ATNM,Actinium Pharma...,40,--,-0.14,--,--,--,--
2017-08-04,SPKE,"Spark Energy, I...",400,amc,0.20,--,--,--,8.05%
2017-08-04,BRK.A,Berkshire Hatha...,"529,964",--,"2,732.08",--,--,--,--
2017-08-04,AMC,Amc Entertainme...,976,bmo,-1.33,--,--,--,7.62%
2017-08-04,CBOE,Cboe Global Mar...,"12,324",bmo,0.86,--,--,--,-1.57%
2017-08-04,SRE,Sempra Energy,"37,970",bmo,0.80,--,--,--,1.00%
2017-08-04,AINV,Apollo Investme...,"1,096",bmo,0.45,--,--,--,0.16%
2017-08-04,ESNT,Essent Group Lt...,"4,833",bmo,0.68,--,--,--,4.27%
2017-08-04,CTB,Cooper Tire & R...,"1,585",bmo,0.74,--,--,--,0.97%
2017-08-04,AON,Aon Plc,"47,522",bmo,1.45,--,--,--,-0.01%
