,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-23,LOW,Lowe's Companie...,"81,596",bmo,1.62,--,--,--,-3.71%
2017-08-23,AEO,American Eagle...,"2,952",bmo,0.16,--,--,--,7.76%
2017-08-23,HPQ,Hp Inc.,"31,873",amc,0.42,--,--,--,2.92%
2017-08-23,PVH,Pvh Corp.,"6,953",amc,1.65,--,--,--,5.73%
2017-08-23,TLYS,"Tilly's, Inc.",234,amc,0.05,--,--,--,-1.67%
2017-08-23,HEI,Heico Corporati...,"18,191",amc,0.33,--,--,--,2.76%
2017-08-23,RY,Royal Bank Of C...,"116,123",bmo,1.42,--,--,--,1.34%
2017-08-23,EXPR,"Express, Inc.",176,bmo,-0.02,--,--,--,19.49%
2017-08-23,LCI,Lannett Co Inc,237,amc,0.4,--,--,--,-1.86%
2017-08-23,GES,"Guess?, Inc.","1,170",--,0.1,--,--,--,--
2017-08-23,WSM,Williams-sonoma...,"5,097",amc,0.59,--,--,--,3.59%
2017-08-23,SQM,Sociedad Quimic...,"7,927",amc,0.39,--,--,--,3.76%
2017-08-23,EV,Eaton Vance Cor...,"4,998",bmo,0.67,--,--,--,-1.91%
2017-08-23,RAVN,Raven Industrie...,"1,293",amc,0.22,--,--,--,-7.47%
2017-08-23,EDAP,Edap Tms S.a.,81,amc,-0.02,--,--,--,-3.17%
2017-08-23,EVLV,Evine Live Inc....,33,bmo,-0.03,--,--,--,-8.81%
