,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-29,CRM,"Salesforce.com,...","119,954",amc,0.47,0.71,0.24,+51.06% ,-1.72%
2018-08-29,DKS,Dick's Sporting...,"3,381",bmo,1.04,1.2,0.16,+15.38% ,-2.17%
2018-08-29,AEO,American Eagle...,"2,952",bmo,0.31,0.34,0.03,+9.68% ,-6.52%
2018-08-29,PVH,Pvh Corp.,"6,953",amc,2.11,2.18,0.07,+3.32% ,-9.57%
2018-08-29,TLYS,"Tilly's, Inc.",234,amc,0.26,0.29,0.03,+11.54% ,14.61%
2018-08-29,EXPR,"Express, Inc.",176,bmo,-0.01,0.03,0.04,+400.00% ,-0.60%
2018-08-29,HOME,At Home Group I...,457,amc,0.33,0.34,0.01,+3.03% ,-4.05%
2018-08-29,GES,"Guess?, Inc.","1,170",amc,0.33,0.36,0.03,+9.09% ,5.62%
2018-08-29,CHS,"Chico's Fas, In...",408,bmo,0.12,0.13,0.01,+8.33% ,-4.08%
2018-08-29,SMTC,Semtech Corpora...,"3,269",amc,0.54,0.55,0.01,+1.85% ,13.93%
2018-08-29,MOV,Movado Group In...,626,bmo,0.45,0.45,0.0,0.00% ,-15.38%
2018-08-29,BF.B,Brown-forman Co...,"27,281",bmo,0.39,0.41,0.02,+5.13% ,0.10%
2018-08-29,DY,Dycom Industrie...,"1,830",bmo,1.05,1.05,0.0,0.00% ,4.67%
2018-08-29,NTIOF,National Bank O...,"16,186",bmo,1.15,1.17,0.02,+1.74% ,0.19%
2018-08-29,EV,Eaton Vance Cor...,"4,998",bmo,0.81,0.82,0.01,+1.23% ,-1.50%
2018-08-29,ASND,Ascendis Pharma...,"4,735",amc,-1.03,-0.66,0.37,+35.92% ,-7.10%
2018-08-29,GEF,"Greif, Inc.","1,635",amc,1.08,1.2,0.12,+11.11% ,2.44%
2018-08-29,MESO,Mesoblast Limit...,502,amc,-0.24,-0.22,0.02,+8.33% ,2.17%
2018-08-29,CULP,"Culp, Inc.",235,amc,0.24,0.24,0.0,0.00% ,-8.32%
2018-08-29,EDAP,Edap Tms S.a.,81,bmo,-0.02,-0.03,-0.01,-50.00% ,1.29%
2018-08-29,EVLV,Evine Live Inc....,33,bmo,-0.02,0.0,0.02,+100.00% ,-1.55%
