,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-12-06,LULU,Lululemon Athle...,"23,868",amc,0.52,--,--,--,6.43%
2017-12-06,AVGO,Broadcom Inc.,"112,519",amc,4.5,--,--,--,0.00%
2017-12-06,OKTA,"Okta, Inc.","14,577",amc,-0.24,--,--,--,2.49%
2017-12-06,AEO,American Eagle...,"2,952",bmo,0.39,--,--,--,2.42%
2017-12-06,OLLI,Ollie's Bargain...,"5,380",amc,0.2,--,--,--,-4.41%
2017-12-06,KEYS,Keysight Techno...,"17,212",amc,0.65,--,--,--,1.52%
2017-12-06,CMTL,Comtech Telecom...,676,amc,-0.28,--,--,--,3.57%
2017-12-06,SCWX,Secureworks Cor...,"1,021",bmo,-0.09,--,--,--,1.01%
2017-12-06,VRNT,Verint Systems...,"3,640",amc,0.57,--,--,--,-5.76%
2017-12-06,TLRD,Tailored Brands...,288,amc,0.54,--,--,--,13.50%
2017-12-06,KFY,Korn/ferry Inte...,"2,207",amc,0.64,--,--,--,-1.38%
2017-12-06,HRB,"H&r Block, Inc....","5,823",bmo,-0.73,--,--,--,10.27%
2017-12-06,BF.B,Brown-forman Co...,"27,281",bmo,0.42,--,--,--,6.19%
2017-12-06,JW.A,John Wiley & So...,"2,614",bmo,0.83,--,--,--,2.71%
2017-12-06,GEF,"Greif, Inc.","1,635",amc,0.89,--,--,--,18.31%
2017-12-06,BLBD,Blue Bird Corpo...,513,amc,0.52,--,--,--,-4.27%
2017-12-06,VRA,"Vera Bradley, I...",391,bmo,0.14,--,--,--,27.66%
2017-12-06,IEC,Iec Electronics...,64,bmo,0.14,--,--,--,-0.71%
2017-12-06,DLHC,Dlh Holdings Co...,63,bmo,0.09,--,--,--,0.16%
2017-12-06,SEAC,Seachange Inter...,51,amc,0.01,--,--,--,23.57%
2017-12-06,FRED,"Fred's, Inc.",19,bmo,-0.15,--,--,--,-18.66%
2017-12-06,SMMT,Summit Therapeu...,18,bmo,-0.73,--,--,--,-3.05%
