,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-10-24,T,At&t Inc.,"250,326",amc,0.75,--,--,--,-3.99%
2017-10-24,AMD,Advanced Micro...,"34,070",amc,0.08,--,--,--,-13.47%
2017-10-24,CAT,Caterpillar Inc...,"77,483",bmo,1.22,--,--,--,4.98%
2017-10-24,GM,General Motors...,"54,608",bmo,1.07,--,--,--,2.95%
2017-10-24,LMT,Lockheed Martin...,"104,517",bmo,3.25,--,--,--,-2.36%
2017-10-24,MCD,Mcdonald's Corp...,"161,294",bmo,1.75,--,--,--,0.33%
2017-10-24,ILMN,"Illumina, Inc.","55,600",amc,0.98,--,--,--,-2.83%
2017-10-24,LLY,Eli Lilly And C...,"109,529",bmo,1.03,--,--,--,-2.31%
2017-10-24,MMM,3m Company,"99,145",bmo,2.21,--,--,--,5.91%
2017-10-24,TXN,Texas Instrumen...,"108,597",amc,1.12,--,--,--,-0.64%
2017-10-24,UTX,United Technolo...,"114,288",bmo,1.68,--,--,--,-0.95%
2017-10-24,CNC,Centene Corpora...,"21,280",bmo,0.63,--,--,--,-5.07%
2017-10-24,IRM,Iron Mountain I...,"9,063",amc,0.56,--,--,--,-0.23%
2017-10-24,BIIB,Biogen Inc.,"45,420",bmo,5.7,--,--,--,-3.90%
2017-10-24,NVS,Novartis Ag,"207,496",bmo,1.25,--,--,--,-3.24%
2017-10-24,AKAM,Akamai Technolo...,"13,407",amc,0.59,--,--,--,4.03%
2017-10-24,COF,Capital One Fin...,"43,456",amc,2.15,--,--,--,1.45%
2017-10-24,GLW,Corning Incorpo...,"26,376",bmo,0.41,--,--,--,6.43%
2017-10-24,IRBT,Irobot Corporat...,"2,534",amc,0.44,--,--,--,-13.49%
2017-10-24,RF,Regions Financi...,"15,411",bmo,0.25,--,--,--,2.12%
2017-10-24,PCAR,Paccar Inc.,"24,462",bmo,1.09,--,--,--,-5.72%
2017-10-24,EW,Edwards Lifesci...,"39,261",amc,0.86,--,--,--,-9.57%
2017-10-24,CMG,Chipotle Mexica...,"20,495",amc,1.56,--,--,--,-14.58%
2017-10-24,RRC,Range Resources...,"1,580",amc,0.02,--,--,--,-2.74%
2017-10-24,VNOM,Viper Energy Pa...,"4,209",amc,0.22,--,--,--,0.54%
