,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-09-28,SGH,Smart Global Ho...,562,amc,0.64,--,--,--,19.02%
2017-09-28,RAD,Rite Aid Corpor...,490,bmo,-0.2,--,--,--,-10.96%
2017-09-28,MKC,Mccormick & Com...,"21,395",bmo,1.05,--,--,--,5.39%
2017-09-28,ACN,Accenture Plc,"128,607",bmo,1.47,--,--,--,-0.23%
2017-09-28,CAG,Conagra Brands...,"13,635",bmo,0.41,--,--,--,1.83%
2017-09-28,KBH,Kb Home,"2,262",amc,0.47,--,--,--,8.55%
2017-09-28,FGP,Ferrellgas Part...,99,bmo,-0.45,--,--,--,-0.38%
2017-09-28,MTN,"Vail Resorts, I...","8,967",bmo,-1.82,--,--,--,-2.74%
2017-09-28,CMD,Cantel Medical...,"3,303",bmo,0.52,--,--,--,3.34%
2017-09-28,ANGO,"Angiodynamics,...",760,bmo,0.16,--,--,--,-13.17%
2017-09-28,OMN,Omnova Solution...,446,bmo,0.19,--,--,--,9.19%
2017-09-28,CAMP,Calamp Corp.,380,amc,0.27,--,--,--,10.09%
2017-09-28,FARM,Farmer Brothers...,297,amc,0.15,--,--,--,7.35%
2017-09-28,SKYS,Sky Solar Holdi...,207,bmo,0.01,--,--,--,18.40%
2017-09-28,MAMS,Mam Software Gr...,140,amc,0.06,--,--,--,5.64%
2017-09-28,BSET,Bassett Furnitu...,135,--,0.38,--,--,--,--
2017-09-28,HEOFF,H2o Innovation...,51,bmo,-0.02,--,--,--,0.00%
2017-09-28,AEHR,Aehr Test Syste...,36,amc,-0.01,--,--,--,16.19%
2017-09-28,HHS,"Harte-hanks, In...",17,bmo,-0.3,--,--,--,8.70%
