,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-09-06,RH,Restoration Har...,"2,252",amc,0.47,--,--,--,44.76%
2017-09-06,EGAN,Egain Corporati...,242,amc,-0.1,--,--,--,28.57%
2017-09-06,GIII,G-iii Apparel G...,"1,418",bmo,-0.26,--,--,--,9.99%
2017-09-06,GFN,General Finance...,247,bmo,-0.07,--,--,--,4.21%
2017-09-06,SCWX,Secureworks Cor...,"1,021",bmo,-0.09,--,--,--,7.25%
2017-09-06,VRNT,Verint Systems...,"3,640",amc,0.47,--,--,--,2.53%
2017-09-06,JKS,Jinkosolar Hold...,661,bmo,0.69,--,--,--,0.74%
2017-09-06,EPM,Evolution Petro...,218,amc,0.07,--,--,--,-1.43%
2017-09-06,GMS,Gms Inc.,924,bmo,0.47,--,--,--,5.33%
2017-09-06,HDS,Hd Supply Holdi...,"6,825",bmo,0.64,--,--,--,3.36%
2017-09-06,KFY,Korn/ferry Inte...,"2,207",amc,0.53,--,--,--,7.89%
2017-09-06,YEXT,Yext Inc.,"2,243",amc,-0.14,--,--,--,-7.80%
2017-09-06,NAV,Navistar Intern...,"3,357",bmo,0.28,--,--,--,6.96%
2017-09-06,GWRE,Guidewire Softw...,"8,362",amc,0.39,--,--,--,9.33%
2017-09-06,ABM,Abm Industries...,"2,703",amc,0.53,--,--,--,-9.29%
2017-09-06,DSGX,The Descartes S...,"3,139",amc,0.1,--,--,--,1.06%
2017-09-06,CVGW,"Calavo Growers,...","1,693",--,0.51,--,--,--,--
2017-09-06,NX,Quanex Building...,615,amc,0.34,--,--,--,-0.75%
2017-09-06,MTRX,Matrix Service...,546,amc,-0.02,--,--,--,13.01%
2017-09-06,CMFN,Cm Finance Inc,100,amc,0.25,--,--,--,-2.74%
2017-09-06,SKIS,"Peak Resorts, I...",74,amc,-0.57,--,--,--,-5.05%
2017-09-06,SEAC,Seachange Inter...,51,amc,-0.05,--,--,--,0.76%
2017-09-06,FRED,"Fred's, Inc.",19,bmo,-0.18,--,--,--,17.01%
2017-09-06,FRAN,Francesca's Hol...,15,bmo,2.28,--,--,--,-1.92%
