,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-11,AZRE,Azure Power Glo...,435,amc,0.12,--,--,--,0.69%
2017-08-11,JCP,J. C. Penney Co...,368,bmo,-0.06,--,--,--,-16.56%
2017-08-11,MGA,Magna Internati...,"15,305",bmo,1.47,--,--,--,-2.63%
2017-08-11,VLRX,Valeritas Holdi...,15,bmo,-33.4,--,--,--,-11.17%
2017-08-11,SDPI,Superior Drilli...,25,bmo,0.0,--,--,--,-8.63%
2017-08-11,TU,Telus Corporati...,"22,560",bmo,0.56,--,--,--,-0.84%
2017-08-11,MAG,Mag Silver Corp...,893,--,-0.02,--,--,--,--
2017-08-11,ERF,Enerplus Corpor...,"1,756",bmo,0.08,--,--,--,8.89%
2017-08-11,NVZMY,Novozymes A/s,"13,870",bmo,0.39,--,--,--,1.68%
2017-08-11,AIT,Applied Industr...,"2,363",bmo,0.77,--,--,--,1.00%
2017-08-11,GOLF,Acushnet Holdin...,"1,993",bmo,0.55,--,--,--,-8.51%
2017-08-11,EDN,Empresa Distrib...,911,--,0.64,--,--,--,--
2017-08-11,TGLS,Tecnoglass Inc....,300,bmo,0.17,--,--,--,-20.81%
2017-08-11,ADMA,Adma Biologics...,207,--,-0.42,--,--,--,--
2017-08-11,FELP,Foresight Energ...,105,bmo,-0.03,--,--,--,17.06%
2017-08-11,SELB,Selecta Bioscie...,78,bmo,-0.86,--,--,--,-7.66%
2017-08-11,NOVN,Novan Inc.,76,--,-0.71,--,--,--,--
2017-08-11,MGEN,Signal Genetics...,69,amc,-0.47,--,--,--,3.96%
2017-08-11,LPTX,Leap Therapeuti...,45,--,-0.5,--,--,--,--
2017-08-11,SNGX,Soligenix Inc.,13,--,-0.33,--,--,--,--
2017-08-11,TRIL,Trillium Therap...,10,--,-0.95,--,--,--,--
