,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-03-29,STZ,Constellation B...,"37,834",bmo,1.74,--,--,--,3.37%
2018-03-29,TITN,Titan Machinery...,430,bmo,-0.14,--,--,--,19.29%
2018-03-29,SNX,Synnex Corporat...,"5,225",amc,2.11,--,--,--,0.00%
2018-03-29,MOV,Movado Group In...,626,bmo,0.26,--,--,--,15.66%
2018-03-29,SAIC,Science Applica...,"5,205",bmo,0.81,--,--,--,7.55%
2018-03-29,GALT,Galectin Therap...,181,bmo,-0.11,--,--,--,25.40%
2018-03-29,LNN,Lindsay Corpora...,896,bmo,0.56,0.56,0.00 ,0.00% ,2.30%
2018-03-29,WOR,Worthington Ind...,"2,298",bmo,0.75,--,--,--,5.27%
2018-03-29,ANGO,"Angiodynamics,...",760,bmo,0.2,0.25,+0.05 ,+25.00% ,2.19%
2018-03-29,CASI,Casi Pharmaceut...,293,--,-0.03,--,--,--,--
2018-03-29,SFUN,Fang Holdings L...,292,bmo,0.07,--,--,--,2.39%
2018-03-29,ALDX,Aldeyra Therape...,164,bmo,-0.32,--,--,--,-7.98%
2018-03-29,MBII,Marrone Bio Inn...,161,amc,-0.26,--,--,--,0.00%
2018-03-29,MBIO,"Mustang Bio, In...",141,--,-0.24,--,--,--,--
2018-03-29,OVID,Ovid Therapeutc...,105,amc,-0.39,--,--,--,0.00%
2018-03-29,OPNT,Opiant Pharmace...,53,--,4.33,--,--,--,--
2018-03-29,KMPH,"Kempharm, Inc.",46,--,-0.71,--,--,--,--
2018-03-29,GWGH,"Gwg Holdings, I...",45,--,-0.8,--,--,--,--
2018-03-29,SNES,"Senestech, Inc....",43,amc,-0.19,--,--,--,0.00%
2018-03-29,XELB,"Xcel Brands, In...",41,amc,0.02,--,--,--,0.00%
2018-03-29,MARK,"Remark Media, I...",37,amc,-0.25,--,--,--,0.00%
2018-03-29,SNWV,Sanuwave Health...,25,bmo,-0.01,--,--,--,10.85%
2018-03-29,STAF,Staffing 360 So...,14,amc,-0.19,--,--,--,0.00%
2018-03-29,XSPA,Form Holdings C...,3,bmo,-0.1,--,--,--,-11.12%
