,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-02-06,GM,General Motors...,"54,608",bmo,1.21,1.43,+0.22 ,+18.18% ,1.55%
2019-02-06,LLY,Eli Lilly And C...,"109,529",bmo,1.36,1.33,-0.03 ,-2.21% ,-0.96%
2019-02-06,TTWO,Take-two Intera...,"13,193",bmo,2.75,4.05,+1.30 ,+47.27% ,-13.76%
2019-02-06,FTNT,"Fortinet, Inc.","13,471",amc,0.51,0.59,+0.08 ,+15.69% ,-2.29%
2019-02-06,FEYE,"Fireeye, Inc.","3,085",amc,0.05,0.06,+0.01 ,+20.00% ,-12.11%
2019-02-06,GSK,Glaxosmithkline...,"101,332",bmo,0.7,0.79,+0.09 ,+12.86% ,3.12%
2019-02-06,PSEC,Prospect Capita...,"2,444",amc,0.22,0.22,0.00 ,0.00% ,-3.78%
2019-02-06,MET,"Metlife, Inc.","48,184",amc,1.3,1.35,+0.05 ,+3.85% ,-3.72%
2019-02-06,PRU,Prudential Fina...,"41,712",amc,2.88,2.44,-0.44 ,-15.28% ,-2.28%
2019-02-06,SPOT,Spotify Technol...,"26,060",bmo,-0.24,--,--,--,-2.83%
2019-02-06,NEWR,"New Relic, Inc....","5,316",amc,0.13,0.19,+0.06 ,+46.15% ,-5.33%
2019-02-06,MTCH,"Match Group, In...","20,320",amc,0.39,0.43,+0.04 ,+10.26% ,5.05%
2019-02-06,CMI,Cummins Inc.,"26,640",bmo,3.82,3.48,-0.34 ,-8.90% ,-0.31%
2019-02-06,BSX,Boston Scientif...,"59,270",bmo,0.37,0.39,+0.02 ,+5.41% ,2.70%
2019-02-06,HUM,Humana Inc.,"35,737",bmo,2.53,2.65,+0.12 ,+4.74% ,-0.54%
2019-02-06,ORLY,O'reilly Automo...,"30,261",amc,3.76,3.72,-0.04 ,-1.06% ,3.35%
2019-02-06,GPRO,"Gopro, Inc.",853,amc,0.26,0.30,+0.04 ,+15.38% ,-0.19%
2019-02-06,BIP,Brookfield Infr...,"15,147",bmo,0.81,0.06,-0.75 ,-92.59% ,2.19%
2019-02-06,REGN,Regeneron Pharm...,"33,548",bmo,5.69,6.84,+1.15 ,+20.21% ,-3.44%
2019-02-06,IRBT,Irobot Corporat...,"2,534",amc,0.51,0.84,+0.33 ,+64.71% ,9.64%
2019-02-06,TWO,Two Harbors Inv...,"3,484",amc,0.47,0.49,+0.02 ,+4.26% ,-3.48%
2019-02-06,TRVG,Trivago N.v. Ad...,"1,442",bmo,0.01,0.04,+0.03 ,+300.00% ,-3.32%
2019-02-06,NXPI,Nxp Semiconduct...,"31,730",amc,2.09,2.30,+0.21 ,+10.05% ,-1.86%
2019-02-06,ELY,Callaway Golf C...,"1,676",amc,-0.32,-0.32,0.00 ,0.00% ,-5.36%
2019-02-06,CTSH,Cognizant Techn...,"36,838",bmo,1.05,1.13,+0.08 ,+7.62% ,4.62%
