,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,TTM,Tata Motors Ltd...,"7,661",bmo,0.41,0.48,+0.07 ,+17.07% ,5.65%
1,IGT,International G...,"2,661",bmo,0.23,0.12,-0.11 ,-47.83% ,-1.78%
2,PDD,Pinduoduo Inc....,"22,211",bmo,-0.28,-0.24,+0.04 ,+14.29% ,-8.46%
3,CGEN,Compugen Ltd.,172,bmo,-0.17,-0.14,+0.03 ,+17.65% ,-0.29%
4,QD,Qudian Inc. Spo...,"2,647",bmo,0.39,0.49,+0.10 ,+25.64% ,-10.23%
5,RYAAY,Ryanair Holding...,"15,063",--,-0.64,-0.74,-0.10 ,-15.63% ,--
6,NDSN,Nordson Corpora...,"7,900",amc,1.59,1.54,-0.05 ,-3.14% ,2.50%
7,QTT,Qutoutiao Inc....,"1,314",amc,-0.39,-0.37,+0.02 ,+5.13% ,3.13%
8,SPTN,Spartannash Com...,416,bmo,0.23,0.24,+0.01 ,+4.35% ,-1.41%
9,ATTO,Atento S.a.,177,amc,0.10,-0.06,-0.16 ,-160.00% ,2.16%
10,IPIC,Ipic Entertainm...,30,amc,-0.93,-1.11,-0.18 ,-19.35% ,-8.78%
11,NAOV,"Nanovibronix, I...",12,--,-0.21,-0.40,-0.19 ,-90.48% ,--
12,CETX,Cemtrex Inc.,5,--,-2.32,-1.12,+1.20 ,+51.72% ,--
