,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-07-25,T,At&t Inc.,"250,326",amc,0.74,--,--,--,5.00%
2017-07-25,AMD,Advanced Micro...,"34,070",amc,0.0,--,--,--,4.61%
2017-07-25,CAT,Caterpillar Inc...,"77,483",bmo,1.26,--,--,--,5.88%
2017-07-25,GM,General Motors...,"54,608",bmo,1.72,--,--,--,-0.70%
2017-07-25,MCD,Mcdonald's Corp...,"161,294",bmo,1.62,--,--,--,4.75%
2017-07-25,AMGN,Amgen Inc.,"113,411",amc,3.09,--,--,--,-2.76%
2017-07-25,LLY,Eli Lilly And C...,"109,529",bmo,1.04,--,--,--,-3.01%
2017-07-25,MMM,3m Company,"99,145",bmo,2.59,--,--,--,-5.05%
2017-07-25,TXN,Texas Instrumen...,"108,597",amc,0.95,--,--,--,1.40%
2017-07-25,UTX,United Technolo...,"114,288",bmo,1.77,--,--,--,-2.20%
2017-07-25,HCA,"Hca Healthcare,...","47,420",bmo,1.8,--,--,--,-4.54%
2017-07-25,CNC,Centene Corpora...,"21,280",bmo,0.65,--,--,--,-1.60%
2017-07-25,X,United States S...,"2,543",amc,0.4,--,--,--,7.20%
2017-07-25,WYNN,"Wynn Resorts, L...","14,299",amc,1.09,--,--,--,-5.02%
2017-07-25,STX,Seagate Technol...,"13,081",bmo,0.99,--,--,--,-16.50%
2017-07-25,FCX,Freeport-mcmora...,"16,378",bmo,0.2,--,--,--,14.74%
2017-07-25,BIIB,Biogen Inc.,"45,420",bmo,4.36,--,--,--,-0.61%
2017-07-25,AKS,Ak Steel Holdin...,718,bmo,0.13,--,--,--,12.44%
2017-07-25,KMB,Kimberly-clark...,"47,121",bmo,1.5,--,--,--,0.70%
2017-07-25,AKAM,Akamai Technolo...,"13,407",amc,0.6,--,--,--,-14.62%
2017-07-25,IRBT,Irobot Corporat...,"2,534",amc,-0.25,--,--,--,21.15%
2017-07-25,NEO,"Neogenomics, In...","2,223",bmo,0.03,--,--,--,0.87%
2017-07-25,LW,Lamb Weston Hol...,"9,411",bmo,0.48,--,--,--,2.08%
2017-07-25,MDR,Mcdermott Inter...,"1,662",bmo,0.48,--,--,--,-3.95%
2017-07-25,PCAR,Paccar Inc.,"24,462",bmo,0.99,--,--,--,-0.72%
