,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-11-13,CRON,Cronos Group In...,"5,140",bmo,-0.02,--,--,--,-1.66%
2018-11-13,HD,"The Home Depot,...","232,667",bmo,2.27,2.51,+0.24 ,+10.57% ,-0.24%
2018-11-13,TLRY,"Tilray, Inc.","4,568",amc,-0.14,--,--,--,-8.26%
2018-11-13,NMM,Navios Maritime...,175,bmo,0.9,1.50,+0.60 ,+66.67% ,-7.20%
2018-11-13,AAP,Advance Auto Pa...,"11,522",bmo,1.77,1.89,+0.12 ,+6.78% ,10.57%
2018-11-13,AZRE,Azure Power Glo...,435,amc,-0.1,-0.03,+0.07 ,+70.00% ,5.50%
2018-11-13,PLYM,Plymouth Ind Re...,152,bmo,0.26,0.28,+0.02 ,+7.69% ,-5.96%
2018-11-13,WIX,Wix.com Ltd.,"7,166",amc,0.25,0.39,+0.14 ,+56.00% ,-2.15%
2018-11-13,APRN,Blue Apron Hold...,95,bmo,-3.3,-2.70,+0.60 ,+18.18% ,-2.40%
2018-11-13,TSN,"Tyson Foods, In...","30,160",bmo,1.33,1.58,+0.25 ,+18.80% ,-5.58%
2018-11-13,DQ,Daqo New Energy...,472,bmo,0.39,0.32,-0.07 ,-17.95% ,-14.28%
2018-11-13,CATB,Catabasis Pharm...,86,bmo,-1.6,-0.80,+0.80 ,+50.00% ,1.95%
2018-11-13,BAYRY,Bayer Aktienges...,"63,708",--,0.41,0.35,-0.06 ,-14.63% ,--
2018-11-13,OGEN,"Oragenics, Inc....",22,--,-0.22,-0.35,-0.13 ,-59.09% ,--
2018-11-13,EYE,National Vision...,"2,350",bmo,0.12,--,--,--,-3.29%
2018-11-13,REZI,Resideo Technol...,"2,693",amc,0.54,--,--,--,1.08%
2018-11-13,MTSI,Macom Technolog...,996,amc,0.16,0.16,0.00 ,0.00% ,18.56%
2018-11-13,CPIX,Cumberland Phar...,99,amc,-0.19,-0.05,+0.14 ,+73.68% ,12.00%
2018-11-13,GALT,Galectin Therap...,181,--,-0.09,-0.07,+0.02 ,+22.22% ,--
2018-11-13,PTN,Palatin Technol...,222,bmo,-0.03,-0.03,0.00 ,0.00% ,-12.24%
2018-11-13,SCON,Superconductor...,5,bmo,-1.96,-0.88,+1.08 ,+55.10% ,-1.06%
2018-11-13,SSTI,Shotspotter Inc...,495,amc,0.02,-0.06,-0.08 ,-400.00% ,-15.36%
2018-11-13,PETQ,"Petiq, Inc.",986,amc,0.25,0.47,+0.22 ,+88.00% ,-8.31%
2018-11-13,BZH,Beazer Homes Us...,319,bmo,0.94,1.15,+0.21 ,+22.34% ,30.65%
2018-11-13,MAG,Mag Silver Corp...,893,--,-0.02,0.01,+0.03 ,+150.00% ,--
