,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-10-19,PG,Procter & Gambl...,"283,818",bmo,1.09,1.12,0.03,+2.75% ,8.80%
2018-10-19,SLB,Schlumberger Li...,"54,809",bmo,0.45,0.46,0.01,+2.22% ,0.07%
2018-10-19,HON,Honeywell Inter...,"128,512",bmo,1.99,2.03,0.04,+2.01% ,-1.11%
2018-10-19,CLF,Cleveland-cliff...,"3,072",bmo,0.66,0.64,-0.02,-3.03% ,-3.75%
2018-10-19,SYF,Synchrony Finan...,"24,547",bmo,0.8,0.91,0.11,+13.75% ,5.80%
2018-10-19,VFC,V.f. Corporatio...,"34,874",bmo,1.33,1.43,0.1,+7.52% ,-10.71%
2018-10-19,CFG,Citizens Financ...,"16,450",bmo,0.9,0.93,0.03,+3.33% ,4.15%
2018-10-19,STI,"Suntrust Banks,...","28,387",bmo,1.38,1.42,0.04,+2.90% ,2.11%
2018-10-19,STT,State Street Co...,"21,196",bmo,1.88,1.87,-0.01,-0.53% ,-8.53%
2018-10-19,IPG,Interpublic Gro...,"9,041",bmo,0.46,0.48,0.02,+4.35% ,9.65%
2018-10-19,KSU,Kansas City Sou...,"12,366",bmo,1.58,1.57,-0.01,-0.63% ,3.35%
2018-10-19,GNTX,Gentex Corporat...,"6,231",bmo,0.42,0.42,0.0,0.00% ,7.04%
2018-10-19,RCI,Rogers Communic...,"28,124",bmo,0.88,0.93,0.05,+5.68% ,-1.07%
2018-10-19,VLVLY,Ab Volvo,"31,663",bmo,0.39,0.41,0.02,+5.13% ,-1.20%
2018-10-19,ATLKY,Atlas Copco Ab,"26,029",--,0.35,0.36,0.01,+2.86% ,--
2018-10-19,MAN,Manpowergroup I...,"5,753",bmo,2.41,2.47,0.06,+2.49% ,-3.78%
2018-10-19,IBKC,Iberiabank Corp...,"4,150",bmo,1.68,1.74,0.06,+3.57% ,0.49%
2018-10-19,SXT,Sensient Techno...,"3,117",bmo,0.95,0.95,0.0,0.00% ,-16.00%
2018-10-19,ABCB,Ameris Bancorp,"1,873",bmo,0.9,0.91,0.01,+1.11% ,0.84%
2018-10-19,BANF,Bancfirst Corpo...,"1,849",--,0.91,0.98,0.07,+7.69% ,--
2018-10-19,MINI,"Mobile Mini, In...","1,364",bmo,0.4,0.42,0.02,+5.00% ,-2.97%
2018-10-19,OFG,Ofg Bancorp,"1,235",bmo,0.37,0.42,0.05,+13.51% ,12.70%
2018-10-19,CCNE,Cnb Financial C...,421,--,0.57,0.6,0.03,+5.26% ,--
2018-10-19,LCNB,Lcnb Corporatio...,247,--,0.39,0.34,-0.05,-12.82% ,--
2018-10-19,BCBP,"Bcb Bancorp, In...",214,--,0.29,0.28,-0.01,-3.45% ,--
