,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-11-15,CSCO,"Cisco Systems,...","242,289",amc,0.6,--,--,--,5.19%
2017-11-15,TGT,Target Corporat...,"45,413",bmo,0.86,--,--,--,-9.87%
2017-11-15,TCEHY,Tencent Holding...,"433,821",--,0.26,--,--,--,--
2017-11-15,NTAP,"Netapp, Inc.","14,980",amc,0.69,--,--,--,15.91%
2017-11-15,LB,"L Brands, Inc.","7,648",amc,0.3,--,--,--,-0.28%
2017-11-15,PLCE,Children's Plac...,"1,586",bmo,2.46,--,--,--,5.93%
2017-11-15,NTES,"Netease, Inc.","34,343",amc,3.04,--,--,--,7.86%
2017-11-15,MTOR,"Meritor, Inc.","1,946",bmo,0.47,--,--,--,-2.68%
2017-11-15,YPF,Ypf Sociedad An...,"7,139",--,0.1,--,--,--,--
2017-11-15,SBH,Sally Beauty Ho...,"1,507",bmo,0.46,--,--,--,-3.25%
2017-11-15,NTEC,Intec Pharma Lt...,129,--,-0.34,--,--,--,--
2017-11-15,ABEO,Abeona Therapeu...,224,--,-0.18,--,--,--,--
2017-11-15,SR,Spire Inc.,"4,338",bmo,-0.27,--,--,--,-0.51%
2017-11-15,HI,Hillenbrand Inc...,"2,504",amc,0.58,--,--,--,10.57%
2017-11-15,EZPW,"Ezcorp, Inc.",541,--,0.12,--,--,--,--
2017-11-15,MTNB,Matinas Biophar...,124,--,-0.05,--,--,--,--
2017-11-15,PNTR,Pointer Telocat...,122,bmo,0.2,--,--,--,-4.16%
2017-11-15,EDAP,Edap Tms S.a.,81,amc,-0.02,--,--,--,0.35%
2017-11-15,PAVM,Pavmed Inc.,34,bmo,-0.14,--,--,--,-7.43%
2017-11-15,WEYL,Seratosa Inc.,30,--,0.04,--,--,--,--
2017-11-15,AIRI,Air Industries...,30,--,-0.14,--,--,--,--
2017-11-15,GNUS,Genius Brands I...,15,--,-0.28,--,--,--,--
