,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-05-06,BHC,Bausch Health C...,"8,157",bmo,0.89,1.03,0.14,+15.73% ,8.70%
2019-05-06,GWPH,Gw Pharmaceutic...,"4,991",amc,-2.48,-1.68,0.8,+32.26% ,1.47%
2019-05-06,MOS,The Mosaic Comp...,"9,344",amc,0.21,0.25,0.04,+19.05% ,-7.99%
2019-05-06,RCII,"Rent-a-center,...","1,408",amc,0.3,0.59,0.29,+96.67% ,5.59%
2019-05-06,HTZ,Hertz Global Ho...,"1,254",amc,-1.32,-0.99,0.33,+25.00% ,-8.47%
2019-05-06,MSEX,Middlesex Water...,979,--,0.31,0.39,0.08,+25.81% ,--
2019-05-06,GLUU,Glu Mobile Inc....,"1,076",amc,0.05,0.05,0.0,0.00% ,-18.18%
2019-05-06,CAPL,Crossamerica Pa...,585,amc,0.08,0.0,-0.08,-100.00% ,-8.24%
2019-05-06,KLAC,Kla-tencor Corp...,"21,327",amc,1.63,1.8,0.17,+10.43% ,-6.14%
2019-05-06,BSM,Black Stone Min...,"3,055",amc,0.25,0.02,-0.23,-92.00% ,1.02%
2019-05-06,SEDG,Solaredge Techn...,"3,013",amc,0.62,0.64,0.02,+3.23% ,22.70%
2019-05-06,PXD,Pioneer Natural...,"23,254",amc,1.61,1.83,0.22,+13.66% ,-5.32%
2019-05-06,APU,Amerigas Partne...,"3,134",amc,2.23,1.42,-0.81,-36.32% ,-1.23%
2019-05-06,AIG,American Intern...,"48,654",amc,1.07,1.58,0.51,+47.66% ,6.77%
2019-05-06,GLPI,Gaming And Leis...,"8,084",amc,0.85,0.43,-0.42,-49.41% ,-2.98%
2019-05-06,SKT,Tanger Factory...,"1,505",amc,0.57,0.66,0.09,+15.79% ,-0.11%
2019-05-06,TSN,"Tyson Foods, In...","29,492",bmo,1.12,1.2,0.08,+7.14% ,2.61%
2019-05-06,RNG,"Ringcentral, In...","9,915",amc,0.15,0.17,0.02,+13.33% ,-2.40%
2019-05-06,SYY,Sysco Corporati...,"36,420",bmo,0.7,0.79,0.09,+12.86% ,3.45%
2019-05-06,HIIQ,Health Insuranc...,312,amc,0.49,0.43,-0.06,-12.24% ,-15.13%
2019-05-06,MASI,Masimo Corporat...,"8,182",amc,0.75,0.79,0.04,+5.33% ,-2.24%
2019-05-06,FMC,Fmc Corporation...,"10,976",amc,1.62,1.72,0.1,+6.17% ,2.96%
2019-05-06,CRNT,Ceragon Network...,220,bmo,0.03,0.03,0.0,0.00% ,-4.04%
2019-05-06,DK,Delek Us Holdin...,"3,029",bmo,0.48,1.54,1.06,+220.83% ,7.03%
2019-05-06,LCI,Lannett Co Inc,235,amc,0.62,0.68,0.06,+9.68% ,-15.42%
