,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-10,NVDA,Nvidia Corporat...,"97,580",amc,0.69,--,--,--,-5.33%
2017-08-10,HEAR,Turtle Beach Co...,159,amc,-0.68,--,--,--,2.25%
2017-08-10,M,"Macy's, Inc.","6,703",bmo,0.45,--,--,--,-10.25%
2017-08-10,SNAP,Snap Inc.,"20,625",amc,-0.14,--,--,--,-14.09%
2017-08-10,TTD,The Trade Desk...,"10,586",amc,0.19,--,--,--,8.77%
2017-08-10,GOOS,Canada Goose Ho...,"4,493",bmo,-0.15,--,--,--,-3.32%
2017-08-10,KSS,Kohl's Corporat...,"7,823",bmo,1.19,--,--,--,-5.80%
2017-08-10,AEZS,Aeterna Zentari...,48,amc,-0.41,--,--,--,17.92%
2017-08-10,YY,Yy Inc.,"4,449",bmo,1.34,--,--,--,-0.14%
2017-08-10,CRSP,Crispr Therapeu...,"2,518",--,-0.62,--,--,--,--
2017-08-10,JWN,"Nordstrom, Inc....","4,946",amc,0.62,--,--,--,0.07%
2017-08-10,PBR,Petroleo Brasil...,"102,267",amc,0.15,--,--,--,-1.62%
2017-08-10,UPLD,Upland Software...,995,amc,0.15,--,--,--,0.44%
2017-08-10,APRN,Blue Apron Hold...,95,bmo,-3.9,--,--,--,-17.63%
2017-08-10,EPAY,Bottomline Tech...,"1,898",amc,0.25,--,--,--,7.38%
2017-08-10,FLY,Fly Leasing Lim...,493,bmo,0.3,--,--,--,-3.81%
2017-08-10,CATB,Catabasis Pharm...,86,amc,-3.9,--,--,--,1.25%
2017-08-10,WPM,Silver Wheaton...,"10,454",amc,0.15,--,--,--,-4.51%
2017-08-10,NVO,Novo Nordisk A/...,"123,939",bmo,0.56,--,--,--,-0.94%
2017-08-10,ICHR,"Ichor Holdings,...",546,amc,0.6,--,--,--,7.71%
2017-08-10,HSGX,Histogenics Cor...,19,bmo,-0.31,--,--,--,-0.40%
2017-08-10,BR,Broadridge Fina...,"15,383",bmo,1.71,--,--,--,-3.17%
2017-08-10,NVCN,Neovasc Inc.,37,amc,-20.0,--,--,--,-3.57%
2017-08-10,GTIM,Good Times Rest...,23,amc,0.01,--,--,--,-10.77%
2017-08-10,SNDX,Syndax Pharmace...,252,amc,-0.79,--,--,--,-2.24%
