,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-02-01,AAPL,Apple Inc.,"939,678",amc,3.82,--,--,--,-4.34%
2018-02-01,AMZN,"Amazon.com, Inc...","956,556",amc,1.85,--,--,--,2.87%
2018-02-01,BABA,Alibaba Group H...,,bmo,1.65,--,--,--,-5.91%
2018-02-01,V,Visa Inc.,"352,625",amc,0.98,--,--,--,-3.83%
2018-02-01,GOOGL,Alphabet Inc.,"786,348",amc,10.12,--,--,--,-5.28%
2018-02-01,MA,Mastercard Inco...,"277,997",bmo,1.12,--,--,--,2.33%
2018-02-01,MO,"Altria Group, I...","91,263",bmo,0.8,--,--,--,-0.58%
2018-02-01,BX,Blackstone Grou...,"31,105",bmo,0.7,--,--,--,-0.55%
2018-02-01,KEM,Kemet Corporati...,"1,123",bmo,0.34,--,--,--,-6.43%
2018-02-01,ABMD,"Abiomed, Inc.","11,840",bmo,0.5,--,--,--,7.71%
2018-02-01,AMGN,Amgen Inc.,"113,411",amc,3.04,--,--,--,0.78%
2018-02-01,VLO,Valero Energy C...,"34,147",bmo,1.06,--,--,--,-1.33%
2018-02-01,RDS.A,Royal Dutch She...,"263,038",bmo,1.02,--,--,--,-1.10%
2018-02-01,MPC,Marathon Petrol...,"36,358",bmo,0.96,--,--,--,-0.84%
2018-02-01,UPS,United Parcel S...,"88,158",bmo,1.65,--,--,--,-6.13%
2018-02-01,CI,Cigna Corporati...,"62,019",bmo,1.87,--,--,--,-1.60%
2018-02-01,CY,Cypress Semicon...,"8,150",amc,0.25,--,--,--,-0.06%
2018-02-01,COP,Conocophillips,"67,698",bmo,0.45,--,--,--,0.92%
2018-02-01,NOK,Nokia Corporati...,"28,516",bmo,0.11,--,--,--,12.27%
2018-02-01,IP,International P...,"17,431",bmo,1.19,--,--,--,-1.89%
2018-02-01,CME,Cme Group Inc.,"72,406",bmo,1.1,--,--,--,3.54%
2018-02-01,ENVA,Enova Internati...,760,amc,0.21,--,--,--,8.29%
2018-02-01,BSX,Boston Scientif...,"59,270",bmo,0.34,--,--,--,-1.18%
2018-02-01,GPRO,"Gopro, Inc.",853,amc,-0.1,--,--,--,0.91%
2018-02-01,MPLX,Mplx Lp,"25,824",bmo,0.34,--,--,--,2.02%
