,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,VEEV,Veeva Systems I...,"25,042",amc,0.38,0.45,+0.07 ,+18.42% ,0.92%
1,WB,Weibo Corporati...,"9,875",bmo,0.74,0.75,+0.01 ,+1.35% ,4.89%
2,BURL,Burlington Stor...,"11,648",bmo,1.06,1.21,+0.15 ,+14.15% ,12.79%
3,DKS,Dick's Sporting...,"3,381",bmo,0.27,0.39,+0.12 ,+44.44% ,2.56%
4,ATKR,Atkore Internat...,"1,195",bmo,0.72,0.79,+0.07 ,+9.72% ,17.65%
5,TIF,Tiffany & Co.,"11,472",bmo,0.76,0.77,+0.01 ,+1.32% ,-11.82%
6,BOX,"Box, Inc.","2,556",amc,-0.07,-0.06,+0.01 ,+14.29% ,-0.33%
7,TLYS,"Tilly's, Inc.",234,amc,0.23,0.24,+0.01 ,+4.35% ,-21.10%
8,RY,Royal Bank Of C...,"116,123",bmo,1.61,1.71,+0.10 ,+6.21% ,2.97%
9,SJM,The J. M. Smuck...,"13,627",bmo,2.33,2.17,-0.16 ,-6.87% ,-7.24%
10,GES,"Guess?, Inc.","1,170",amc,0.16,0.13,-0.03 ,-18.75% ,2.47%
11,CHS,"Chico's Fas, In...",408,bmo,0.09,0.05,-0.04 ,-44.44% ,-34.56%
12,SINA,Sina Corporatio...,"3,138",bmo,0.74,0.93,+0.19 ,+25.68% ,1.79%
13,SMTC,Semtech Corpora...,"3,269",amc,0.61,0.63,+0.02 ,+3.28% ,7.62%
14,BITA,Bitauto Holding...,769,bmo,0.45,0.49,+0.04 ,+8.89% ,6.79%
15,JILL,"J.jill, Inc.",93,bmo,0.09,0.15,+0.06 ,+66.67% ,18.60%
16,PLAN,"Anaplan, Inc.","6,842",bmo,-0.20,--,--,--,11.11%
17,GGAL,Grupo Financier...,"5,193",--,0.59,0.95,+0.36 ,+61.02% ,--
18,ASND,Ascendis Pharma...,"4,735",amc,-1.23,-0.94,+0.29 ,+23.58% ,9.05%
19,DSGX,The Descartes S...,"3,139",amc,0.12,0.10,-0.02 ,-16.67% ,0.10%
20,LZB,La-z-boy Incorp...,"1,479",amc,0.43,0.48,+0.05 ,+11.63% ,2.23%
21,MNR,Monmouth Real E...,"1,302",amc,0.25,0.22,-0.03 ,-12.00% ,-4.74%
22,GBDC,Golub Capital B...,"1,075",amc,0.32,0.32,0.00 ,0.00% ,-1.42%
23,IIIV,"I3 Verticals, I...",767,amc,0.18,--,--,--,3.56%
24,ICLK,Iclick Interact...,204,bmo,-0.03,--,--,--,1.88%
