,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-01,SQ,"Square, Inc.","31,431",amc,0.11,0.13,0.02,+18.18% ,8.66%
2018-08-01,TSLA,"Tesla, Inc.","40,494",amc,-2.78,-3.06,-0.28,-10.07% ,16.19%
2018-08-01,EPD,Enterprise Prod...,"64,300",bmo,0.39,0.46,0.07,+17.95% ,1.41%
2018-08-01,CHK,Chesapeake Ener...,"3,022",bmo,0.14,0.15,0.01,+7.14% ,-5.72%
2018-08-01,D,Dominion Energy...,"62,504",bmo,0.78,0.86,0.08,+10.26% ,-1.94%
2018-08-01,AMRN,Amarin Corporat...,"7,659",bmo,-0.08,-0.1,-0.02,-25.00% ,7.84%
2018-08-01,EXEL,"Exelixis, Inc.","6,373",amc,0.15,0.28,0.13,+86.67% ,9.16%
2018-08-01,CF,Cf Industries H...,"10,236",amc,0.42,0.63,0.21,+50.00% ,12.17%
2018-08-01,FTNT,"Fortinet, Inc.","13,471",amc,0.35,0.41,0.06,+17.14% ,14.18%
2018-08-01,NLY,Annaly Capital...,"13,368",amc,0.29,0.3,0.01,+3.45% ,0.86%
2018-08-01,X,United States S...,"2,543",amc,1.15,1.46,0.31,+26.96% ,-10.28%
2018-08-01,FEYE,"Fireeye, Inc.","3,085",amc,-0.01,0.0,0.01,+100.00% ,-1.91%
2018-08-01,O,Realty Income C...,"22,150",amc,0.79,0.8,0.01,+1.27% ,1.66%
2018-08-01,TRIP,"Tripadvisor, In...","6,614",amc,0.39,0.41,0.02,+5.13% ,-11.22%
2018-08-01,WYNN,"Wynn Resorts, L...","14,299",amc,2.03,1.53,-0.5,-24.63% ,-6.53%
2018-08-01,MET,"Metlife, Inc.","48,184",amc,1.17,1.3,0.13,+11.11% ,1.25%
2018-08-01,NMM,Navios Maritime...,175,bmo,0.6,0.75,0.15,+25.00% ,1.49%
2018-08-01,MEET,"Meetme, Inc.",263,bmo,0.06,0.08,0.02,+33.33% ,-4.43%
2018-08-01,ARCC,Ares Capital Co...,"7,725",bmo,0.39,0.39,0.0,0.00% ,2.08%
2018-08-01,MIC,Macquarie Infra...,"3,540",amc,0.41,0.45,0.04,+9.76% ,3.31%
2018-08-01,MRO,Marathon Oil Co...,"11,255",amc,0.21,0.15,-0.06,-28.57% ,2.56%
2018-08-01,DXCM,"Dexcom, Inc.","13,384",amc,-0.2,-0.1,0.1,+50.00% ,30.65%
2018-08-01,PRU,Prudential Fina...,"41,712",amc,3.08,3.01,-0.07,-2.27% ,-0.63%
2018-08-01,XPO,"Xpo Logistics,...","5,215",amc,0.97,0.98,0.01,+1.03% ,0.50%
2018-08-01,TDOC,"Teladoc, Inc.","4,889",amc,-0.38,-0.37,0.01,+2.63% ,5.50%
