,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-06,TWLO,Twilio Inc.,"17,711",amc,-0.06,0.03,0.09,+150.00% ,18.70%
2018-08-06,HEAR,Turtle Beach Co...,159,amc,-0.02,0.4,0.42,"+2,100.00% ",1.58%
2018-08-06,ETSY,"Etsy, Inc.","7,617",amc,0.04,0.03,-0.01,-25.00% ,3.32%
2018-08-06,MOS,The Mosaic Comp...,"9,568",amc,0.39,0.4,0.01,+2.56% ,5.32%
2018-08-06,EDIT,Editas Medicine...,"1,184",amc,-0.69,-0.82,-0.13,-18.84% ,-0.89%
2018-08-06,NWL,Newell Brands I...,"6,482",bmo,0.78,0.82,0.04,+5.13% ,-14.34%
2018-08-06,HTZ,Hertz Global Ho...,"1,372",amc,-0.29,-0.19,0.1,+34.48% ,24.63%
2018-08-06,CAH,Cardinal Health...,"14,375",bmo,0.93,1.01,0.08,+8.60% ,-0.50%
2018-08-06,VCEL,Vericel Corpora...,833,amc,-0.13,-0.12,0.01,+7.69% ,25.00%
2018-08-06,CAPL,Crossamerica Pa...,564,--,0.1,0.01,-0.09,-90.00% ,--
2018-08-06,VGR,Vector Group Lt...,"1,373",bmo,0.17,0.18,0.01,+5.88% ,-0.32%
2018-08-06,LGND,Ligand Pharmace...,"2,300",amc,0.93,2.59,1.66,+178.49% ,8.94%
2018-08-06,BSM,Black Stone Min...,"3,150",amc,0.25,0.17,-0.08,-32.00% ,5.02%
2018-08-06,APLE,Apple Hospitali...,"3,539",amc,0.51,0.51,0.0,0.00% ,-0.28%
2018-08-06,III,Information Ser...,147,bmo,0.09,0.12,0.03,+33.33% ,1.73%
2018-08-06,TSN,"Tyson Foods, In...","30,160",bmo,1.33,1.5,0.17,+12.78% ,3.27%
2018-08-06,MAR,Marriott Intern...,"47,288",amc,1.36,1.73,0.37,+27.21% ,-3.75%
2018-08-06,RNG,"Ringcentral, In...","9,681",amc,0.15,0.19,0.04,+26.67% ,6.88%
2018-08-06,CSWC,Capital Southwe...,373,amc,0.26,0.29,0.03,+11.54% ,0.71%
2018-08-06,CRNT,Ceragon Network...,206,bmo,0.04,0.05,0.01,+25.00% ,-10.17%
2018-08-06,REGI,Renewable Energ...,595,amc,0.5,0.78,0.28,+56.00% ,14.29%
2018-08-06,JEC,Jacobs Engineer...,"11,572",bmo,1.19,1.35,0.16,+13.45% ,7.78%
2018-08-06,OTTR,Otter Tail Corp...,"2,097",amc,0.48,0.47,-0.01,-2.08% ,-0.31%
2018-08-06,OAS,Oasis Petroleum...,"1,671",amc,0.07,0.1,0.03,+42.86% ,3.97%
2018-08-06,FIVN,"Five9, Inc.","3,085",amc,0.04,0.11,0.07,+175.00% ,24.17%
