,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-10-31,BP,Bp P.l.c.,"137,166",bmo,0.5,--,--,--,2.65%
2017-10-31,MA,Mastercard Inco...,"277,997",bmo,1.23,--,--,--,-0.12%
2017-10-31,PFE,Pfizer Inc.,"244,192",bmo,0.65,--,--,--,-0.26%
2017-10-31,SNE,Sony Corporatio...,"69,534",bmo,0.54,--,--,--,11.74%
2017-10-31,SHOP,Shopify Inc.,"34,974",bmo,-0.02,--,--,--,-9.03%
2017-10-31,ADM,Archer Daniels...,"23,493",bmo,0.55,--,--,--,-4.53%
2017-10-31,HCA,"Hca Healthcare,...","47,420",bmo,1.21,--,--,--,-0.70%
2017-10-31,EA,Electronic Arts...,"27,766",amc,0.55,--,--,--,-4.29%
2017-10-31,X,United States S...,"2,543",amc,0.67,--,--,--,7.82%
2017-10-31,FTR,Frontier Commun...,186,amc,-1.11,--,--,--,-26.84%
2017-10-31,MOS,The Mosaic Comp...,"9,568",bmo,0.25,--,--,--,7.15%
2017-10-31,NOA,North American...,265,--,-0.05,--,--,--,--
2017-10-31,UAA,"Under Armour, I...","11,682",bmo,0.19,--,--,--,-23.71%
2017-10-31,PAYC,Paycom Software...,"14,001",amc,0.19,--,--,--,-5.96%
2017-10-31,CMI,Cummins Inc.,"26,640",bmo,2.47,--,--,--,-1.92%
2017-10-31,AKS,Ak Steel Holdin...,718,bmo,0.03,--,--,--,-21.54%
2017-10-31,AMT,American Tower...,"92,400",bmo,1.67,--,--,--,0.56%
2017-10-31,QLYS,"Qualys, Inc.","3,462",amc,0.22,--,--,--,5.39%
2017-10-31,OKE,"Oneok, Inc.","29,009",amc,0.45,--,--,--,0.48%
2017-10-31,ARCH,Arch Coal Inc.,"1,530",bmo,1.69,--,--,--,6.43%
2017-10-31,WCG,Wellcare Health...,"14,216",bmo,1.9,--,--,--,9.14%
2017-10-31,APC,Anadarko Petrol...,"35,671",amc,-0.56,--,--,--,1.56%
2017-10-31,DDD,3d Systems Corp...,"1,041",amc,0.11,--,--,--,-23.67%
2017-10-31,DVN,Devon Energy Co...,"11,586",amc,0.39,--,--,--,5.91%
2017-10-31,SSW,Seaspan Corpora...,"2,196",amc,0.18,--,--,--,-4.00%
