,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-12-04,MRVL,Marvell Technol...,"16,071",amc,0.32,0.33,+0.01 ,+3.13% ,0.00%
2018-12-04,DG,Dollar General...,"36,152",bmo,1.26,1.26,0.00 ,0.00% ,-6.80%
2018-12-04,BMO,Bank Of Montrea...,"49,305",bmo,1.75,1.78,+0.03 ,+1.71% ,-4.06%
2018-12-04,AZO,"Autozone, Inc.","27,725",bmo,12.21,13.47,+1.26 ,+10.32% ,6.75%
2018-12-04,HPE,Hewlett Packard...,"20,315",amc,0.43,0.45,+0.02 ,+4.65% ,0.00%
2018-12-04,MDB,"Mongodb, Inc.","8,626",amc,-0.4,--,--,--,0.00%
2018-12-04,OLLI,Ollie's Bargain...,"5,380",amc,0.31,0.32,+0.01 ,+3.23% ,0.00%
2018-12-04,HQY,"Healthequity, I...","4,055",amc,0.25,0.28,+0.03 ,+12.00% ,0.00%
2018-12-04,ZS,"Zscaler, Inc.","10,437",amc,-0.05,--,--,--,0.00%
2018-12-04,CONN,"Conn's, Inc.",569,bmo,0.58,0.59,+0.01 ,+1.72% ,-14.16%
2018-12-04,TOL,Toll Brothers I...,"5,293",amc,1.82,2.08,+0.26 ,+14.29% ,0.00%
2018-12-04,MOV,Movado Group In...,626,bmo,1.13,1.18,+0.05 ,+4.42% ,12.55%
2018-12-04,GMS,Gms Inc.,924,bmo,0.95,0.89,-0.06 ,-6.32% ,-10.12%
2018-12-04,HDS,Hd Supply Holdi...,"6,825",bmo,0.98,1.00,+0.02 ,+2.04% ,-0.61%
2018-12-04,GWRE,Guidewire Softw...,"8,362",amc,0.2,0.36,+0.16 ,+80.00% ,0.00%
2018-12-04,DCI,Donaldson Compa...,"6,360",bmo,0.57,0.56,-0.01 ,-1.75% ,-9.51%
2018-12-04,AVYA,Avaya Holdings...,"1,278",bmo,0.86,--,--,--,6.48%
2018-12-04,SECO,Secoo Holding L...,162,bmo,0.14,--,--,--,0.66%
2018-12-04,MCC,Medley Capital...,130,--,0.05,0.01,-0.04 ,-80.00% ,--
2018-12-04,EMKR,Emcore Corporat...,92,bmo,-0.04,-0.12,-0.08 ,-200.00% ,4.52%
