,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-30,FIVE,"Five Below, Inc...","7,133",amc,0.26,--,--,--,-3.45%
2017-08-30,WDAY,"Workday, Inc.","48,818",amc,0.15,--,--,--,2.00%
2017-08-30,SCVL,"Shoe Carnival,...",423,amc,0.21,--,--,--,22.41%
2017-08-30,BOX,"Box, Inc.","2,556",amc,-0.13,--,--,--,-0.10%
2017-08-30,KEYS,Keysight Techno...,"17,212",amc,0.6,--,--,--,1.64%
2017-08-30,FRO,Frontline Ltd.,"1,364",bmo,-0.03,--,--,--,-9.57%
2017-08-30,ADI,"Analog Devices,...","41,731",bmo,1.15,--,--,--,5.24%
2017-08-30,CHS,"Chico's Fas, In...",408,bmo,0.21,--,--,--,-3.96%
2017-08-30,CTRP,Ctrip.com Inter...,"20,859",amc,0.0,--,--,--,-2.41%
2017-08-30,SFL,Ship Finance In...,"1,515",bmo,0.28,--,--,--,-4.38%
2017-08-30,SMTC,Semtech Corpora...,"3,269",amc,0.46,--,--,--,-3.71%
2017-08-30,BF.B,Brown-forman Co...,"27,281",bmo,0.31,--,--,--,3.79%
2017-08-30,DY,Dycom Industrie...,"1,830",bmo,1.44,--,--,--,-7.34%
2017-08-30,GLNG,Golar Lng Limit...,"1,836",bmo,-0.4,--,--,--,-2.65%
2017-08-30,NTIOF,National Bank O...,"16,186",bmo,1.03,--,--,--,3.43%
2017-08-30,GEF,"Greif, Inc.","1,635",amc,0.84,--,--,--,4.78%
2017-08-30,PAHC,Phibro Animal H...,"1,307",amc,0.35,--,--,--,-5.96%
2017-08-30,VRA,"Vera Bradley, I...",391,bmo,0.1,--,--,--,-9.24%
2017-08-30,CULP,"Culp, Inc.",235,amc,0.53,--,--,--,-0.17%
2017-08-30,BNED,Barnes & Noble...,161,bmo,-0.69,--,--,--,-17.74%
2017-08-30,BMRA,"Biomerica, Inc....",26,--,-0.02,--,--,--,--
