,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-01-23,VZ,Verizon Communi...,"241,153",bmo,0.88,--,--,--,-0.43%
2018-01-23,JNJ,Johnson & Johns...,"373,221",bmo,1.72,--,--,--,-4.26%
2018-01-23,PG,Procter & Gambl...,"283,818",bmo,1.15,--,--,--,-3.09%
2018-01-23,TXN,Texas Instrumen...,"108,597",amc,1.09,--,--,--,-8.50%
2018-01-23,UAL,United Airlines...,"23,837",amc,1.34,--,--,--,-11.44%
2018-01-23,KMB,Kimberly-clark...,"47,121",bmo,1.54,--,--,--,0.80%
2018-01-23,COF,Capital One Fin...,"43,456",amc,1.85,--,--,--,-0.43%
2018-01-23,CREE,"Cree, Inc.","6,271",amc,0.02,--,--,--,2.74%
2018-01-23,TRV,The Travelers C...,"40,259",bmo,1.52,--,--,--,4.96%
2018-01-23,HBAN,Huntington Banc...,"14,566",bmo,0.26,--,--,--,0.06%
2018-01-23,FITB,Fifth Third Ban...,"20,820",bmo,0.47,--,--,--,0.46%
2018-01-23,STT,State Street Co...,"21,196",bmo,1.71,--,--,--,2.93%
2018-01-23,CNI,Canadian Nation...,"68,456",amc,0.98,--,--,--,-0.96%
2018-01-23,BPOP,"Popular, Inc.","5,416",bmo,0.43,--,--,--,5.81%
2018-01-23,ATI,Allegheny Techn...,"3,182",bmo,0.14,--,--,--,5.60%
2018-01-23,EDU,New Oriental Ed...,"13,670",bmo,0.16,--,--,--,-8.93%
2018-01-23,ARAY,Accuray Incorpo...,335,amc,-0.11,--,--,--,7.69%
2018-01-23,PLD,"Prologis, Inc.","51,996",bmo,0.66,--,--,--,2.95%
2018-01-23,TSS,Total System Se...,"23,268",amc,0.78,--,--,--,4.00%
2018-01-23,SNV,Synovus Financi...,"5,522",bmo,0.68,--,--,--,0.59%
2018-01-23,FNB,F.n.b. Corporat...,"3,839",bmo,0.24,--,--,--,-0.14%
2018-01-23,NAVI,Navient Corpora...,"3,374",amc,0.42,--,--,--,7.96%
2018-01-23,MRCY,Mercury Systems...,"3,853",amc,0.3,--,--,--,-3.94%
2018-01-23,WAT,Waters Corporat...,"15,301",bmo,2.44,--,--,--,-1.76%
2018-01-23,STL,Sterling Bancor...,"4,493",amc,0.38,--,--,--,-1.14%
