,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-07-17,JNJ,Johnson & Johns...,"373,221",bmo,2.06,2.1,0.04,+1.94% ,3.54%
2018-07-17,UNH,Unitedhealth Gr...,"234,725",bmo,3.03,3.14,0.11,+3.63% ,-2.60%
2018-07-17,GS,The Goldman Sac...,"76,058",bmo,4.67,5.98,1.31,+28.05% ,-0.18%
2018-07-17,PGR,The Progressive...,"49,049",bmo,1.08,1.19,0.11,+10.19% ,1.68%
2018-07-17,CSX,Csx Corporation...,"63,438",amc,0.86,1.01,0.15,+17.44% ,7.08%
2018-07-17,UAL,United Airlines...,"23,837",amc,3.07,3.23,0.16,+5.21% ,8.79%
2018-07-17,MLNX,Mellanox Techno...,"6,146",amc,1.08,1.25,0.17,+15.74% ,-1.30%
2018-07-17,SCHW,The Charles Sch...,"54,548",bmo,0.58,0.6,0.02,+3.45% ,3.56%
2018-07-17,CMA,Comerica Incorp...,"11,251",bmo,1.62,1.87,0.25,+15.43% ,1.28%
2018-07-17,PACW,Pacwest Bancorp...,"4,605",--,0.88,0.92,0.04,+4.55% ,--
2018-07-17,PLD,"Prologis, Inc.","51,996",bmo,0.71,0.71,0.0,0.00% ,-2.49%
2018-07-17,IBKR,Interactive Bro...,"22,713",amc,0.51,0.58,0.07,+13.73% ,1.00%
2018-07-17,OMC,Omnicom Group I...,"18,659",bmo,1.54,1.6,0.06,+3.90% ,-9.49%
2018-07-17,FULT,Fulton Financia...,"2,797",amc,0.13,0.2,0.07,+53.85% ,1.50%
2018-07-17,SDVKY,Sandvik Ab,"21,971",--,0.26,0.33,0.07,+26.92% ,--
2018-07-17,SVKEF,Skandinaviska,"20,756",--,0.22,0.29,0.07,+31.82% ,--
2018-07-17,FNF,Fidelity Nation...,"11,269",amc,0.83,0.86,0.03,+3.61% ,4.98%
2018-07-17,SERV,Servicemaster G...,"7,165",bmo,0.84,0.79,-0.05,-5.95% ,-7.89%
2018-07-17,FHN,First Horizon N...,"4,740",bmo,0.36,0.36,0.0,0.00% ,-3.97%
2018-07-17,PNFP,Pinnacle Financ...,"4,448",amc,1.14,1.15,0.01,+0.88% ,2.99%
2018-07-17,WTFC,Wintrust Financ...,"4,146",amc,1.44,1.53,0.09,+6.25% ,2.78%
2018-07-17,HWC,Hancock Whitney...,"3,418",amc,0.95,0.96,0.01,+1.05% ,4.64%
2018-07-17,NEOG,Neogen Corporat...,"3,193",bmo,0.3,0.33,0.03,+10.00% ,4.08%
2018-07-17,HCSG,Healthcare Serv...,"2,239",--,0.39,0.35,-0.04,-10.26% ,--
2018-07-17,RNST,Renasant Corpor...,"2,115",amc,0.74,0.75,0.01,+1.35% ,0.47%
