,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-03-07,COST,Costco Wholesal...,"117,973",amc,1.45,--,--,--,-0.89%
2018-03-07,ANF,Abercrombie & F...,"1,127",bmo,1.13,--,--,--,11.90%
2018-03-07,MOMO,Momo Inc.,"6,976",bmo,0.49,--,--,--,8.98%
2018-03-07,OKTA,"Okta, Inc.","14,577",amc,-0.15,--,--,--,8.84%
2018-03-07,MEET,"Meetme, Inc.",263,amc,0.11,--,--,--,-17.87%
2018-03-07,DLTR,"Dollar Tree, In...","26,048",bmo,1.9,--,--,--,-14.48%
2018-03-07,CASY,Caseys General...,"5,845",bmo,0.59,--,--,--,1.28%
2018-03-07,THO,Thor Industries...,"3,206",amc,1.82,--,--,--,-1.65%
2018-03-07,E,Eni Spa,"59,346",--,0.44,--,--,--,--
2018-03-07,PLUG,"Plug Power, Inc...",577,bmo,-0.07,--,--,--,-2.66%
2018-03-07,CMTL,Comtech Telecom...,676,amc,-0.07,--,--,--,23.73%
2018-03-07,VKTX,Viking Therapeu...,592,amc,-0.19,--,--,--,-6.17%
2018-03-07,ATHM,Autohome Inc.,"10,110",bmo,0.75,--,--,--,-1.40%
2018-03-07,INSG,Inseego Corp.,383,amc,-0.05,--,--,--,6.19%
2018-03-07,CZR,Caesars Enterta...,"8,194",amc,0.13,--,--,--,0.80%
2018-03-07,ZAGG,Zagg Inc,212,amc,0.72,--,--,--,-22.42%
2018-03-07,TRVN,"Trevena, Inc.",95,bmo,-0.26,--,--,--,-6.93%
2018-03-07,VSLR,"Vivint Solar, I...",964,amc,-0.31,--,--,--,6.67%
2018-03-07,CLDX,Celldex Therape...,38,amc,-3.45,--,--,--,11.34%
2018-03-07,FNV,Franco-nevada C...,"15,663",amc,0.29,--,--,--,-4.39%
2018-03-07,CNAT,Conatus Pharmac...,10,amc,-0.17,--,--,--,9.01%
2018-03-07,AY,Atlantica Yield...,"2,323",bmo,-0.19,--,--,--,-4.40%
2018-03-07,TGS,Transportadora...,"2,310",--,0.24,--,--,--,--
2018-03-07,BF.B,Brown-forman Co...,"27,281",bmo,0.41,--,--,--,-5.62%
2018-03-07,HBB,Hamilton Beach...,248,amc,1.51,--,--,--,-4.15%
