,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-30,LULU,Lululemon Athle...,"23,868",amc,0.49,0.71,+0.22 ,+44.90% ,13.09%
2018-08-30,ANF,Abercrombie & F...,"1,127",bmo,-0.05,0.06,+0.11 ,+220.00% ,-17.16%
2018-08-30,ULTA,Ulta Beauty Inc...,"20,165",amc,2.4,2.46,+0.06 ,+2.50% ,6.38%
2018-08-30,DG,Dollar General...,"36,152",bmo,1.49,1.52,+0.03 ,+2.01% ,-0.97%
2018-08-30,DLTR,"Dollar Tree, In...","26,048",bmo,1.16,1.15,-0.01 ,-0.86% ,-15.54%
2018-08-30,CIEN,Ciena Corporati...,"6,667",bmo,0.35,0.48,+0.13 ,+37.14% ,12.45%
2018-08-30,BURL,Burlington Stor...,"11,648",bmo,0.97,1.15,+0.18 ,+18.56% ,-0.87%
2018-08-30,TITN,Titan Machinery...,430,bmo,0.1,0.28,+0.18 ,+180.00% ,11.15%
2018-08-30,TECD,Tech Data Corpo...,"3,802",bmo,2.14,2.01,-0.13 ,-6.07% ,-13.93%
2018-08-30,NTNX,Nutanix Inc.,"4,907",amc,-0.22,-0.11,+0.11 ,+50.00% ,-7.40%
2018-08-30,TD,Toronto Dominio...,"108,684",bmo,1.23,1.28,+0.05 ,+4.07% ,-1.01%
2018-08-30,ZUO,"Zuora, Inc.","1,790",amc,-0.16,--,--,--,-18.91%
2018-08-30,SIG,Signet Jewelers...,903,bmo,0.21,0.52,+0.31 ,+147.62% ,23.84%
2018-08-30,CPB,Campbell Soup C...,"12,519",bmo,0.25,0.25,0.00 ,0.00% ,-2.10%
2018-08-30,AOBC,American Outdoo...,499,amc,0.12,0.21,+0.09 ,+75.00% ,43.60%
2018-08-30,AMBA,"Ambarella, Inc....","1,457",amc,0.13,0.25,+0.12 ,+92.31% ,-3.62%
2018-08-30,MIK,The Michaels Co...,"1,261",bmo,0.13,0.15,+0.02 ,+15.38% ,-14.82%
2018-08-30,GMS,Gms Inc.,924,bmo,0.77,0.82,+0.05 ,+6.49% ,1.21%
2018-08-30,PAGS,Pagseguro Digit...,"13,279",amc,0.19,--,--,--,12.02%
2018-08-30,YEXT,Yext Inc.,"2,243",amc,-0.11,-0.10,+0.01 ,+9.09% ,-1.74%
2018-08-30,ITRN,Ituran Location...,652,bmo,0.49,0.57,+0.08 ,+16.33% ,0.29%
2018-08-30,MEI,Methode Electro...,"1,052",bmo,0.57,0.63,+0.06 ,+10.53% ,-2.59%
2018-08-30,PDCO,Patterson Compa...,"2,148",bmo,0.35,0.26,-0.09 ,-25.71% ,-5.01%
2018-08-30,COO,The Cooper Comp...,"16,466",amc,3.08,3.00,-0.08 ,-2.60% ,-3.00%
2018-08-30,PTR,Petrochina Comp...,"99,746",--,3.97,1.38,-2.59 ,-65.24% ,--
