,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,PYPL,Paypal Holdings...,"137,655",amc,0.54,0.58,+0.04 ,+7.41% ,9.42%
1,BX,Blackstone Grou...,"31,105",bmo,0.73,0.76,+0.03 ,+4.11% ,-2.19%
2,ISRG,Intuitive Surgi...,"62,025",amc,2.65,2.83,+0.18 ,+6.79% ,-3.45%
3,ERIC,Ericsson,"31,340",bmo,0.04,0.12,+0.08 ,+200.00% ,5.26%
4,AXP,American Expres...,"104,719",amc,1.78,1.88,+0.10 ,+5.62% ,3.78%
5,PM,Philip Morris I...,"124,651",bmo,1.28,1.44,+0.16 ,+12.50% ,3.50%
6,TEAM,Atlassian Corpo...,"14,349",amc,0.19,0.20,+0.01 ,+5.26% ,-14.30%
7,NVS,Novartis Ag,"207,496",bmo,1.31,1.31,0.00 ,0.00% ,1.13%
8,NUE,Nucor Corporati...,"16,858",bmo,2.35,2.33,-0.02 ,-0.85% ,-1.34%
9,ETFC,E*trade Financi...,"11,292",amc,0.83,1.00,+0.17 ,+20.48% ,0.33%
10,KEY,Keycorp,"18,149",bmo,0.44,0.45,+0.01 ,+2.27% ,-3.42%
11,IVZ,Invesco Ltd.,"8,406",bmo,0.67,0.66,-0.01 ,-1.49% ,1.53%
12,SKX,Skechers U.s.a....,"5,155",amc,0.51,0.58,+0.07 ,+13.73% ,13.78%
13,TXT,Textron Inc.,"12,371",bmo,0.76,0.61,-0.15 ,-19.74% ,-11.25%
14,BBT,Bb&t Corporatio...,"38,250",bmo,1.00,1.03,+0.03 ,+3.00% ,1.19%
15,CE,Celanese Corpor...,"13,374",amc,2.75,2.96,+0.21 ,+7.64% ,2.52%
16,BK,The Bank Of New...,"42,638",bmo,1.04,1.06,+0.02 ,+1.92% ,-2.77%
17,TRV,The Travelers C...,"40,259",bmo,2.22,2.54,+0.32 ,+14.41% ,-1.03%
18,DHR,Danaher Corpora...,"103,417",bmo,1.07,1.10,+0.03 ,+2.80% ,-3.54%
19,EEFT,Euronet Worldwi...,"8,699",bmo,2.10,2.16,+0.06 ,+2.86% ,-2.52%
20,CP,Canadian Pacifi...,"33,355",amc,3.16,3.15,-0.01 ,-0.32% ,-0.50%
21,PPG,"Ppg Industries,...","27,851",bmo,1.43,1.45,+0.02 ,+1.40% ,0.89%
22,GPC,Genuine Parts C...,"15,424",bmo,1.49,1.48,-0.01 ,-0.67% ,5.97%
23,OZK,Bank Ozk,"3,849",amc,0.90,0.58,-0.32 ,-35.56% ,-26.77%
24,SAP,Sap Se,"169,730",bmo,1.26,1.33,+0.07 ,+5.56% ,-7.58%
