,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-02-02,XOM,Exxon Mobil Cor...,"322,113",bmo,1.06,--,--,--,-5.10%
2018-02-02,MRK,"Merck & Co., In...","220,390",bmo,0.94,--,--,--,-2.17%
2018-02-02,CVX,Chevron Corpora...,"235,311",bmo,1.27,--,--,--,-5.57%
2018-02-02,SNE,Sony Corporatio...,"69,534",bmo,1.15,--,--,--,5.78%
2018-02-02,PSX,Phillips 66,"43,904",bmo,0.86,--,--,--,-3.82%
2018-02-02,S,Sprint Corporat...,"28,799",bmo,-0.04,--,--,--,5.10%
2018-02-02,CLX,The Clorox Comp...,"19,840",bmo,1.22,--,--,--,-6.71%
2018-02-02,ON,On Semiconducto...,"8,277",bmo,0.37,--,--,--,-2.59%
2018-02-02,HMC,Honda Motor Co....,"46,520",bmo,0.78,--,--,--,2.81%
2018-02-02,WY,Weyerhaeuser Co...,"19,819",bmo,0.35,--,--,--,-3.98%
2018-02-02,LYB,Lyondellbasell...,"32,374",bmo,2.52,--,--,--,-4.58%
2018-02-02,AZN,Astrazeneca Plc...,"103,697",bmo,0.45,--,--,--,2.16%
2018-02-02,PSXP,Phillips 66 Par...,"6,275",bmo,0.87,--,--,--,-2.86%
2018-02-02,EL,The Estee Laude...,"67,073",bmo,1.44,--,--,--,-0.13%
2018-02-02,OSB,Norbord Inc.,"2,046",bmo,1.38,--,--,--,-4.13%
2018-02-02,CHTR,Charter Communi...,"89,739",bmo,0.85,--,--,--,4.40%
2018-02-02,BT,Bt Group Plc,"25,241",bmo,0.46,--,--,--,-5.34%
2018-02-02,AON,Aon Plc,"47,522",bmo,2.34,--,--,--,-0.62%
2018-02-02,ROP,Roper Technolog...,"39,053",bmo,2.61,--,--,--,1.40%
2018-02-02,JOUT,Johnson Outdoor...,761,bmo,0.03,--,--,--,22.06%
2018-02-02,SPR,Spirit Aerosyst...,"8,152",bmo,1.22,--,--,--,-8.80%
2018-02-02,MSG,The Madison Squ...,"6,766",bmo,1.87,--,--,--,1.35%
2018-02-02,DNZOY,Denso Corp.,"32,592",--,0.5,--,--,--,--
2018-02-02,IMO,Imperial Oil Li...,"21,048",bmo,0.56,--,--,--,-5.17%
2018-02-02,BCH,Banco De Chile,"14,875",--,0.45,--,--,--,--
