,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,KNOP,Knot Offshore P...,640,bmo,0.63,0.64,+0.01 ,+1.59% ,0.20%
1,BKE,"Buckle, Inc. (t...",834,amc,0.42,0.42,0.00 ,0.00% ,-5.65%
2,STNE,Stoneco Ltd.,"8,132",amc,0.11,--,--,--,4.98%
3,JKS,Jinkosolar Hold...,661,bmo,0.61,0.76,+0.15 ,+24.59% ,15.51%
4,GSM,Ferroglobe Plc,320,amc,0.15,0.00,-0.15 ,-100.00% ,-62.26%
5,ITRN,Ituran Location...,652,bmo,0.46,0.60,+0.14 ,+30.43% ,3.66%
6,ENTA,Enanta Pharmace...,"1,671",amc,1.24,1.30,+0.06 ,+4.84% ,-2.15%
7,CAAP,Corporacion Ame...,"1,315",amc,0.14,--,--,--,2.52%
8,MTSC,Mts Systems Cor...,"1,036",amc,0.69,0.61,-0.08 ,-11.59% ,-4.91%
9,VIOT,Viomi Technolog...,625,bmo,0.10,--,--,--,-6.22%
10,DSX,Diana Shipping...,378,bmo,0.05,0.13,+0.08 ,+160.00% ,-2.92%
