,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-08-09,VRS,Verso Corporati...,663,bmo,-1.03,--,--,--,-8.14%
2017-08-09,CROX,"Crocs, Inc.","1,461",bmo,0.15,--,--,--,5.07%
2017-08-09,EDIT,Editas Medicine...,"1,184",amc,-0.64,--,--,--,9.68%
2017-08-09,HCHC,"Hc2 Holdings, I...",101,amc,-0.18,--,--,--,-10.88%
2017-08-09,WB,Weibo Corporati...,"9,875",bmo,0.36,--,--,--,1.12%
2017-08-09,LITE,Lumentum Holdin...,"4,061",bmo,0.34,--,--,--,-3.12%
2017-08-09,ATH,Athene Holding...,"8,676",amc,1.06,--,--,--,4.80%
2017-08-09,MPW,Medical Propert...,"7,214",bmo,0.32,--,--,--,-0.39%
2017-08-09,PLNT,"Planet Fitness,...","7,095",amc,0.19,--,--,--,9.07%
2017-08-09,VCEL,Vericel Corpora...,833,bmo,-0.24,--,--,--,13.33%
2017-08-09,STWD,Starwood Proper...,"6,427",bmo,0.51,--,--,--,2.43%
2017-08-09,CRBP,Corbus Pharmace...,441,--,-0.19,--,--,--,--
2017-08-09,SGMO,Sangamo Therape...,"1,315",amc,-0.23,--,--,--,12.43%
2017-08-09,MFC,Manulife Financ...,"36,427",amc,0.41,--,--,--,-5.00%
2017-08-09,PBYI,Puma Biotechnol...,472,--,-2.1,--,--,--,--
2017-08-09,MYL,Mylan N.v.,"10,046",bmo,1.18,--,--,--,0.91%
2017-08-09,PLCE,Children's Plac...,"1,586",bmo,0.75,--,--,--,-4.58%
2017-08-09,BSTC,Biospecifics Te...,439,--,0.39,--,--,--,--
2017-08-09,VKTX,Viking Therapeu...,592,amc,-0.19,--,--,--,8.17%
2017-08-09,ODP,"Office Depot, I...","1,185",bmo,0.09,--,--,--,-25.86%
2017-08-09,CHEF,The Chefs' Ware...,"1,038",amc,0.12,--,--,--,18.97%
2017-08-09,ATHM,Autohome Inc.,"10,110",bmo,0.58,--,--,--,8.98%
2017-08-09,AVEO,Aveo Pharmaceut...,110,--,-0.1,--,--,--,--
2017-08-09,VSI,"Vitamin Shoppe,...",90,bmo,0.39,--,--,--,-36.46%
2017-08-09,GLP,Global Partners...,694,bmo,0.05,--,--,--,-0.86%
