,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-02-08,NVDA,Nvidia Corporat...,"97,580",amc,1.16,--,--,--,6.69%
2018-02-08,TWTR,"Twitter, Inc.","27,863",bmo,0.14,--,--,--,12.15%
2018-02-08,CVS,Cvs Health Corp...,"72,191",bmo,1.89,--,--,--,-5.11%
2018-02-08,ATVI,Activision Bliz...,"36,883",amc,0.94,--,--,--,1.90%
2018-02-08,GOOS,Canada Goose Ho...,"4,493",bmo,0.36,--,--,--,-16.61%
2018-02-08,PM,Philip Morris I...,"124,651",bmo,1.36,--,--,--,1.53%
2018-02-08,TEVA,Teva Pharmaceut...,"9,630",bmo,0.81,--,--,--,-10.60%
2018-02-08,FEYE,"Fireeye, Inc.","3,085",amc,-0.01,--,--,--,9.35%
2018-02-08,UBNT,Ubiquiti Networ...,"9,389",bmo,0.81,--,--,--,-14.06%
2018-02-08,ALXN,Alexion Pharmac...,"29,218",bmo,1.28,--,--,--,-7.41%
2018-02-08,EGAN,Egain Corporati...,242,amc,-0.04,--,--,--,7.69%
2018-02-08,GRUB,Grubhub Inc.,"7,099",bmo,0.31,--,--,--,27.36%
2018-02-08,MCFT,Mastercraft Boa...,393,amc,0.33,--,--,--,18.29%
2018-02-08,CAH,Cardinal Health...,"14,375",bmo,1.14,--,--,--,2.29%
2018-02-08,MPW,Medical Propert...,"7,214",bmo,0.35,--,--,--,-3.02%
2018-02-08,AZRE,Azure Power Glo...,435,amc,-0.15,--,--,--,0.03%
2018-02-08,REGN,Regeneron Pharm...,"33,548",bmo,4.68,--,--,--,-3.58%
2018-02-08,GLUU,Glu Mobile Inc....,"1,040",amc,-0.03,--,--,--,-4.97%
2018-02-08,HBI,Hanesbrands Inc...,"6,282",bmo,0.53,--,--,--,-10.88%
2018-02-08,TOT,Total S.a.,"138,114",--,1.06,--,--,--,--
2018-02-08,TMUS,"T-mobile Us, In...","65,124",bmo,0.37,--,--,--,-5.12%
2018-02-08,CTRL,Control4 Corpor...,637,amc,0.34,--,--,--,-4.29%
2018-02-08,MANU,Manchester Unit...,734,bmo,0.13,--,--,--,-0.26%
2018-02-08,SKX,Skechers U.s.a....,"5,155",amc,0.13,--,--,--,7.54%
2018-02-08,USAT,Usa Technologie...,452,bmo,0.01,--,--,--,10.43%
