,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-12-10,SFIX,"Stitch Fix, Inc...","3,128",amc,0.03,--,--,--,-20.91%
2018-12-10,CASY,Caseys General...,"5,845",amc,1.55,1.80,+0.25 ,+16.13% ,8.17%
2018-12-10,ASNA,Ascena Retail G...,99,amc,0.03,0.06,+0.03 ,+100.00% ,6.96%
2018-12-10,ROAD,Construction Pa...,752,amc,0.29,--,--,--,0.11%
2018-12-10,IRET,Investors Real...,711,--,0.9,--,--,--,--
2018-12-10,NX,Quanex Building...,615,amc,0.41,0.22,-0.19 ,-46.34% ,-12.16%
2018-12-10,CDMO,Avid Bioservice...,336,amc,-0.09,-0.06,+0.03 ,+33.33% ,-2.31%
2018-12-10,BRT,Brt Realty Trus...,209,--,0.2,0.21,+0.01 ,+5.00% ,--
2018-12-10,INSE,Inspired Entert...,205,bmo,-0.14,-0.20,-0.06 ,-42.86% ,-2.44%
2018-12-10,ASPU,Aspen Group Inc...,80,amc,-0.13,-0.13,0.00 ,0.00% ,-1.77%
2018-12-10,SEAC,Seachange Inter...,51,amc,-0.05,-0.05,0.00 ,0.00% ,-22.47%
