,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-03-21,TCEHY,Tencent Holding...,"434,581",--,0.28,0.30,+0.02 ,+7.14% ,--
2019-03-21,NKE,"Nike, Inc.","136,035",amc,0.63,0.68,+0.05 ,+7.94% ,-6.61%
2019-03-21,CSIQ,Canadian Solar...,"1,245",bmo,0.87,1.61,+0.74 ,+85.06% ,-18.37%
2019-03-21,DRI,Darden Restaura...,"15,299",bmo,1.75,1.80,+0.05 ,+2.86% ,6.87%
2019-03-21,CAG,Conagra Brands...,"14,043",bmo,0.48,0.51,+0.03 ,+6.25% ,12.75%
2019-03-21,ZUO,"Zuora, Inc.","1,701",amc,-0.12,--,--,--,-14.06%
2019-03-21,CTAS,Cintas Corporat...,"26,964",amc,1.71,1.84,+0.13 ,+7.60% ,-6.52%
2019-03-21,GIII,G-iii Apparel G...,"1,335",bmo,0.44,0.55,+0.11 ,+25.00% ,11.12%
2019-03-21,NVCN,Neovasc Inc.,28,amc,-1.3,-1.50,-0.20 ,-15.38% ,-13.11%
2019-03-21,CMC,Commercial Meta...,"2,151",bmo,0.25,0.29,+0.04 ,+16.00% ,8.16%
2019-03-21,DLNG,Dynagas Lng Par...,51,amc,0.02,-0.04,-0.06 ,-300.00% ,-9.51%
2019-03-21,ATU,Actuant Corpora...,"1,367",bmo,0.17,0.19,+0.02 ,+11.76% ,-5.96%
2019-03-21,SCHL,Scholastic Corp...,"1,153",amc,-0.27,-0.32,-0.05 ,-18.52% ,-6.21%
2019-03-21,CAL,"Caleres, Inc.",760,amc,0.47,0.38,-0.09 ,-19.15% ,-8.70%
2019-03-21,CPLG,Corepoint Lodge...,700,amc,0.24,--,--,--,-25.69%
2019-03-21,TBIO,"Translate Bio,...",472,--,-0.39,--,--,--,--
2019-03-21,ACIU,Ac Immune  Sa,378,--,0.53,-0.20,-0.73 ,-137.74% ,--
2019-03-21,AVDR,"Avedro, Inc.",324,amc,-0.39,--,--,--,7.59%
2019-03-21,CVIA,Covia Holdings,237,bmo,-0.3,--,--,--,-3.33%
2019-03-21,SLGL,Sol-gel Technol...,185,--,-0.58,--,--,--,--
2019-03-21,IMV,Imv Inc,152,bmo,-0.07,--,--,--,-1.61%
2019-03-21,APTX,Aptinyx Inc.,125,bmo,-0.54,--,--,--,0.75%
2019-03-21,RTW,Rtw Retailwinds...,112,amc,0.04,0.00,-0.04 ,-100.00% ,-5.58%
2019-03-21,SCPH,Scpharmaceutica...,97,--,-0.45,--,--,--,--
2019-03-21,OPNT,Opiant Pharmace...,51,amc,-0.08,-0.37,-0.29 ,-362.50% ,-6.21%
