,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-05-21,HD,"The Home Depot,...","234,405",bmo,2.16,2.27,0.11,+5.09% ,0.26%
2019-05-21,TJX,The Tjx Compani...,"66,260",bmo,0.55,0.57,0.02,+3.64% ,0.55%
2019-05-21,KSS,Kohl's Corporat...,"7,993",bmo,0.67,0.61,-0.06,-8.96% ,-12.34%
2019-05-21,JWN,"Nordstrom, Inc....","4,596",amc,0.43,0.23,-0.2,-46.51% ,-9.25%
2019-05-21,JCP,J. C. Penney Co...,284,bmo,-0.39,-0.46,-0.07,-17.95% ,-6.96%
2019-05-21,URBN,Urban Outfitter...,"2,231",amc,0.26,0.31,0.05,+19.23% ,-9.85%
2019-05-21,PSTG,"Pure Storage, I...","3,999",amc,-0.08,-0.11,-0.03,-37.50% ,-24.76%
2019-05-21,DQ,Daqo New Energy...,478,bmo,0.33,0.81,0.48,+145.45% ,15.22%
2019-05-21,TOL,Toll Brothers I...,"5,194",amc,0.77,0.87,0.1,+12.99% ,-4.56%
2019-05-21,GMLP,Golar Lng Partn...,822,bmo,0.15,0.13,-0.02,-13.33% ,-2.19%
2019-05-21,SFL,Ship Finance In...,"1,534",bmo,0.26,0.27,0.01,+3.85% ,3.80%
2019-05-21,CRMT,America's Car-m...,573,amc,1.77,2.01,0.24,+13.56% ,-10.35%
2019-05-21,DY,Dycom Industrie...,"1,672",bmo,0.43,0.53,0.1,+23.26% ,25.25%
2019-05-21,ITRN,Ituran Location...,634,bmo,0.67,0.5,-0.17,-25.37% ,-0.03%
2019-05-21,GLNG,Golar Lng Limit...,"1,754",bmo,-0.26,-0.37,-0.11,-42.31% ,7.29%
2019-05-21,PXS,Pyxis Tankers I...,22,amc,-0.1,-0.11,-0.01,-10.00% ,2.78%
2019-05-21,SE,Sea Limited Spo...,"11,332",amc,-0.86,-0.64,0.22,+25.58% ,24.06%
2019-05-21,EV,Eaton Vance Cor...,"5,058",bmo,0.76,0.89,0.13,+17.11% ,7.59%
2019-05-21,MNRO,Monro Muffler B...,"2,541",bmo,0.51,0.51,0.0,0.00% ,4.15%
2019-05-21,DAVA,Endava Plc Spon...,"2,068",bmo,0.22,0.25,0.03,+13.64% ,10.06%
2019-05-21,SKY,Skyline Corpora...,"1,544",amc,0.21,0.26,0.05,+23.81% ,13.87%
2019-05-21,CAAP,Corporacion Ame...,"1,291",bmo,-0.39,0.19,0.58,+148.72% ,-1.54%
2019-05-21,ARCE,Arco Platform L...,"1,010",amc,0.08,0.22,0.14,+175.00% ,-3.10%
2019-05-21,AGRO,Adecoagro S.a.,791,--,0.11,0.17,0.06,+54.55% ,--
2019-05-21,OOMA,"Ooma, Inc.",247,amc,-0.06,-0.04,0.02,+33.33% ,-14.65%
