,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-03-18,TLRY,"Tilray, Inc.","4,238",amc,-0.14,--,--,--,-3.39%
2019-03-18,CSBR,Champions Oncol...,89,--,0.02,0.00,-0.02 ,-100.00% ,--
2019-03-18,NVAX,"Novavax, Inc.",108,bmo,-2.40,-2.60,-0.20 ,-8.33% ,2.16%
2019-03-18,HQY,"Healthequity, I...","4,967",amc,0.22,0.27,+0.05 ,+22.73% ,1.98%
2019-03-18,AREX,Approach Resour...,26,--,-0.05,-0.07,-0.02 ,-40.00% ,--
2019-03-18,OSTK,"Overstock.com,...",619,bmo,-0.67,-1.15,-0.48 ,-71.64% ,-5.68%
2019-03-18,CPRX,Catalyst Pharma...,417,amc,-0.12,-0.14,-0.02 ,-16.67% ,12.99%
2019-03-18,LL,Lumber Liquidat...,293,bmo,0.16,0.17,+0.01 ,+6.25% ,-3.44%
2019-03-18,STNE,Stoneco Ltd.,"9,639",amc,0.13,--,--,--,18.41%
2019-03-18,HDS,Hd Supply Holdi...,"6,711",bmo,0.67,0.70,+0.03 ,+4.48% ,0.30%
2019-03-18,CHMI,Cherry Hill Mor...,263,amc,0.51,0.66,+0.15 ,+29.41% ,-4.56%
2019-03-18,OLP,One Liberty Pro...,552,--,0.53,0.52,-0.01 ,-1.89% ,--
2019-03-18,GEN,Genesis Healthc...,189,bmo,-0.26,-0.67,-0.41 ,-157.69% ,-5.67%
2019-03-18,ABEO,Abeona Therapeu...,184,--,-0.42,-0.36,+0.06 ,+14.29% ,--
2019-03-18,ACRS,Aclaris Therape...,82,bmo,-0.96,-0.99,-0.03 ,-3.13% ,20.43%
2019-03-18,AMRS,"Amyris, Inc.",230,amc,-0.37,-1.03,-0.66 ,-178.38% ,1.84%
2019-03-18,AMRS,"Amyris, Inc.",230,amc,-0.37,-1.03,-0.66 ,-178.38% ,1.84%
2019-03-18,ADES,Advanced Emissi...,234,amc,0.37,0.36,-0.01 ,-2.70% ,-2.63%
2019-03-18,REV,"Revlon, Inc.","1,054",--,0.15,-0.86,-1.01 ,-673.33% ,--
2019-03-18,SYNH,Inc Research Ho...,"5,002",amc,0.81,0.95,+0.14 ,+17.28% ,8.39%
2019-03-18,VRRM,Verra Mobility...,"2,186",amc,--,--,--,--,-3.30%
2019-03-18,EXPI,Exp World Holdi...,688,--,-0.11,-0.09,+0.02 ,+18.18% ,--
2019-03-18,VIOT,Viomi Technolog...,625,bmo,0.15,--,--,--,17.88%
2019-03-18,EOLS,"Evolus, Inc.",519,--,-0.53,--,--,--,--
2019-03-18,TACO,Del Taco Restau...,458,amc,0.18,0.18,0.00 ,0.00% ,-6.61%
