,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-07-19,QCOM,Qualcomm Incorp...,"93,195",amc,0.83,--,--,--,-4.95%
2017-07-19,KMI,"Kinder Morgan,...","47,788",amc,0.14,--,--,--,4.52%
2017-07-19,URI,"United Rentals,...","10,451",amc,2.31,--,--,--,3.24%
2017-07-19,AXP,American Expres...,"104,719",amc,1.46,--,--,--,-0.67%
2017-07-19,MS,Morgan Stanley,"74,372",bmo,0.76,--,--,--,3.28%
2017-07-19,AA,Alcoa Corp.,"4,291",amc,0.6,--,--,--,0.60%
2017-07-19,USB,U.s. Bancorp,"85,462",bmo,0.84,--,--,--,0.87%
2017-07-19,TMUS,"T-mobile Us, In...","65,124",amc,0.36,--,--,--,-1.37%
2017-07-19,TXT,Textron Inc.,"12,371",bmo,0.55,--,--,--,-1.76%
2017-07-19,SRPT,Sarepta Therape...,"11,182",amc,-0.92,--,--,--,20.10%
2017-07-19,STLD,"Steel Dynamics,...","6,801",amc,0.65,--,--,--,0.53%
2017-07-19,GWW,"W.w. Grainger,...","14,944",bmo,2.62,--,--,--,-7.04%
2017-07-19,CP,Canadian Pacifi...,"33,355",amc,2.05,--,--,--,0.43%
2017-07-19,ASML,Asml Holding N....,"88,367",bmo,1.06,--,--,--,5.15%
2017-07-19,MTB,M&t Bank Corpor...,"23,774",bmo,2.28,--,--,--,-1.81%
2017-07-19,PTC,Ptc Inc.,"10,679",amc,0.28,--,--,--,-8.18%
2017-07-19,CHRW,C.h. Robinson W...,"11,594",amc,0.9,--,--,--,-5.36%
2017-07-19,DBD,Diebold Nixdorf...,733,bmo,0.06,--,--,--,3.04%
2017-07-19,VLVLY,Ab Volvo,"31,663",bmo,0.32,--,--,--,-2.95%
2017-07-19,ASAZY,Assa Abloy Ab,"25,033",--,0.12,--,--,--,--
2017-07-19,NTRS,Northern Trust...,"20,444",bmo,1.24,--,--,--,-8.38%
2017-07-19,AGR,"Avangrid, Inc.","15,787",bmo,0.37,--,--,--,2.61%
2017-07-19,FNF,Fidelity Nation...,"11,269",amc,0.72,--,--,--,-0.56%
2017-07-19,CCK,"Crown Holdings,...","8,571",amc,1.1,--,--,--,-1.27%
2017-07-19,SBNY,Signature Bank,"6,883",bmo,2.22,--,--,--,-1.94%
