,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-07-18,MSFT,Microsoft Corpo...,"1,046,894",amc,1.21,1.37,0.16,+13.22% ,0.15%
2019-07-18,UNH,Unitedhealth Gr...,"243,906",bmo,3.46,3.6,0.14,+4.05% ,-2.27%
2019-07-18,BX,Blackstone Grou...,"30,064",bmo,0.5,0.57,0.07,+14.00% ,0.82%
2019-07-18,ISRG,Intuitive Surgi...,"61,050",amc,2.85,3.25,0.4,+14.04% ,-1.46%
2019-07-18,PM,Philip Morris I...,"138,046",bmo,1.33,1.46,0.13,+9.77% ,8.22%
2019-07-18,MS,Morgan Stanley,"74,674",bmo,1.13,1.23,0.1,+8.85% ,1.51%
2019-07-18,HON,Honeywell Inter...,"124,468",bmo,2.08,2.1,0.02,+0.96% ,3.12%
2019-07-18,UNP,Union Pacific C...,"123,504",bmo,2.12,2.22,0.1,+4.72% ,5.89%
2019-07-18,NVS,Novartis Ag,"214,654",bmo,1.2,1.32,0.12,+10.00% ,4.47%
2019-07-18,NUE,Nucor Corporati...,"17,284",bmo,1.25,1.26,0.01,+0.80% ,-0.02%
2019-07-18,ETFC,E*trade Financi...,"11,585",amc,1.1,1.12,0.02,+1.82% ,1.81%
2019-07-18,COF,Capital One Fin...,"42,569",amc,2.84,3.37,0.53,+18.66% ,2.13%
2019-07-18,SKX,Skechers U.s.a....,"6,140",amc,0.33,0.49,0.16,+48.48% ,11.97%
2019-07-18,TSM,Taiwan Semicond...,"227,306",bmo,0.42,0.41,-0.01,-2.38% ,3.75%
2019-07-18,BBT,Bb&t Corporatio...,"38,794",bmo,1.08,1.12,0.04,+3.70% ,2.80%
2019-07-18,STI,"Suntrust Banks,...","29,022",bmo,1.46,1.48,0.02,+1.37% ,2.73%
2019-07-18,DHR,Danaher Corpora...,"101,586",bmo,1.15,1.19,0.04,+3.48% ,2.40%
2019-07-18,ALLY,Ally Financial...,"13,126",bmo,0.88,0.97,0.09,+10.23% ,6.49%
2019-07-18,PPG,"Ppg Industries,...","27,744",bmo,1.83,1.85,0.02,+1.09% ,0.33%
2019-07-18,GPC,Genuine Parts C...,"13,902",bmo,1.67,1.57,-0.1,-5.99% ,-4.51%
2019-07-18,OZK,Bank Ozk,"3,778",amc,0.87,0.86,-0.01,-1.15% ,2.48%
2019-07-18,SAP,Sap Se,"153,108",bmo,1.2,1.22,0.02,+1.67% ,-5.07%
2019-07-18,RECN,Resources Conne...,533,amc,0.27,0.29,0.02,+7.41% ,0.42%
2019-07-18,ADS,Alliance Data S...,"7,939",bmo,4.12,3.83,-0.29,-7.04% ,4.82%
2019-07-18,DOV,Dover Corporati...,"14,270",bmo,1.55,1.56,0.01,+0.65% ,1.84%
