,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-02-12,TWLO,Twilio Inc.,"18,387",amc,0.04,0.04,0.0,0.00% ,-7.30%
2019-02-12,ATVI,Activision Bliz...,"34,578",amc,1.29,1.29,0.0,0.00% ,6.96%
2019-02-12,SHOP,Shopify Inc.,"36,809",bmo,0.21,0.26,0.05,+23.81% ,1.37%
2019-02-12,EXEL,"Exelixis, Inc.","6,419",amc,0.25,0.37,0.12,+48.00% ,1.71%
2019-02-12,ONDK,On Deck Capital...,301,bmo,0.17,0.2,0.03,+17.65% ,-12.50%
2019-02-12,NRZ,New Residential...,"6,306",bmo,0.55,0.58,0.03,+5.45% ,2.20%
2019-02-12,TRIP,"Tripadvisor, In...","6,238",amc,0.3,0.27,-0.03,-10.00% ,-5.71%
2019-02-12,OXY,Occidental Petr...,"39,161",amc,1.12,1.22,0.1,+8.93% ,0.15%
2019-02-12,ARCC,Ares Capital Co...,"7,742",bmo,0.41,0.45,0.04,+9.76% ,2.83%
2019-02-12,UAA,"Under Armour, I...","12,156",bmo,0.04,0.09,0.05,+125.00% ,6.88%
2019-02-12,HUN,Huntsman Corpor...,"4,834",bmo,0.55,0.52,-0.03,-5.45% ,3.47%
2019-02-12,AZRE,Azure Power Glo...,439,amc,-0.12,0.05,0.17,+141.67% ,0.00%
2019-02-12,AKAM,Akamai Technolo...,"13,694",amc,1.0,1.07,0.07,+7.00% ,1.50%
2019-02-12,QLYS,"Qualys, Inc.","3,438",amc,0.4,0.51,0.11,+27.50% ,-14.63%
2019-02-12,WELL,Welltower Inc.,"33,630",bmo,1.03,1.01,-0.02,-1.94% ,-1.01%
2019-02-12,GRPN,"Groupon, Inc.","1,920",amc,0.13,0.1,-0.03,-23.08% ,-11.11%
2019-02-12,UIS,Unisys Corporat...,508,amc,0.66,0.97,0.31,+46.97% ,14.67%
2019-02-12,TAP,Molson Coors Br...,"11,801",bmo,0.78,0.84,0.06,+7.69% ,-9.44%
2019-02-12,HUBS,"Hubspot, Inc.","7,584",amc,0.3,0.37,0.07,+23.33% ,-0.08%
2019-02-12,BXMT,"Capital Trust,...","4,781",amc,0.66,0.69,0.03,+4.55% ,-1.16%
2019-02-12,LSCC,Lattice Semicon...,"2,161",amc,0.08,0.08,0.0,0.00% ,29.58%
2019-02-12,AYR,Aircastle Limit...,"1,545",bmo,1.45,1.43,-0.02,-1.38% ,1.31%
2019-02-12,WEC,Wec Energy Grou...,"27,225",bmo,0.64,0.65,0.01,+1.56% ,0.01%
2019-02-12,IPGP,Ipg Photonics C...,"6,994",bmo,1.43,1.4,-0.03,-2.10% ,7.21%
2019-02-12,BFAM,Bright Horizons...,"8,777",amc,0.84,0.9,0.06,+7.14% ,2.99%
