,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-11-14,HD,"The Home Depot,...","232,667",bmo,1.81,--,--,--,1.64%
2017-11-14,TJX,The Tjx Compani...,"66,005",bmo,0.5,--,--,--,-3.99%
2017-11-14,NBEV,New Age Beverag...,339,bmo,0.01,--,--,--,-1.85%
2017-11-14,VRS,Verso Corporati...,663,bmo,0.39,--,--,--,7.38%
2017-11-14,YY,Yy Inc.,"4,449",amc,1.54,--,--,--,24.83%
2017-11-14,NMM,Navios Maritime...,175,bmo,0.3,--,--,--,-6.10%
2017-11-14,AAP,Advance Auto Pa...,"11,522",bmo,1.2,--,--,--,16.33%
2017-11-14,PBR,Petroleo Brasil...,"102,267",--,0.15,--,--,--,--
2017-11-14,DKS,Dick's Sporting...,"3,381",bmo,0.26,--,--,--,-2.77%
2017-11-14,LNG,Cheniere Energy...,"17,702",bmo,-0.16,--,--,--,-1.58%
2017-11-14,DQ,Daqo New Energy...,472,bmo,1.45,--,--,--,6.67%
2017-11-14,SSYS,"Stratasys, Ltd....","1,510",bmo,0.04,--,--,--,4.27%
2017-11-14,CQP,Cheniere Energy...,"20,803",--,0.33,--,--,--,--
2017-11-14,ZYNE,Zynerba Pharmac...,325,--,-0.59,--,--,--,--
2017-11-14,NVCN,Neovasc Inc.,37,amc,-20.0,--,--,--,-7.14%
2017-11-14,IFNNY,Infineon Techno...,"20,682",--,0.31,--,--,--,--
2017-11-14,AQN,Algonquin Power...,"6,053",amc,0.1,--,--,--,1.69%
2017-11-14,IGT,International G...,"2,722",bmo,0.24,--,--,--,15.09%
2017-11-14,MTSI,Macom Technolog...,996,amc,0.46,--,--,--,-18.00%
2017-11-14,WPRT,Westport Fuel S...,376,amc,-0.15,--,--,--,13.00%
2017-11-14,AUPH,Aurinia Pharmac...,591,amc,-0.14,--,--,--,-6.37%
2017-11-14,IMBBY,Imperial Tobacc...,"23,698",--,2.02,--,--,--,--
2017-11-14,PTI,Proteostasis Th...,50,--,-0.63,--,--,--,--
2017-11-14,YRD,Yirendai Ltd.,800,amc,0.78,--,--,--,-1.63%
2017-11-14,BZH,Beazer Homes Us...,319,amc,0.53,--,--,--,-0.14%
