,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-07-31,AAPL,Apple Inc.,"939,678",amc,2.17,2.34,+0.17 ,+7.83% ,5.89%
2018-07-31,BP,Bp P.l.c.,"137,166",bmo,0.85,0.85,0.00 ,0.00% ,1.53%
2018-07-31,PFE,Pfizer Inc.,"244,192",bmo,0.75,0.81,+0.06 ,+8.00% ,3.47%
2018-07-31,PG,Procter & Gambl...,"283,818",bmo,0.9,0.94,+0.04 ,+4.44% ,0.85%
2018-07-31,IQ,"Iqiyi, Inc. Spo...","14,655",amc,-2.3,--,--,--,0.22%
2018-07-31,SNE,Sony Corporatio...,"69,534",bmo,1.16,1.60,+0.44 ,+37.93% ,3.21%
2018-07-31,SHOP,Shopify Inc.,"34,974",bmo,-0.02,0.02,+0.04 ,+200.00% ,-6.67%
2018-07-31,BIDU,"Baidu, Inc.","40,625",amc,2.63,3.18,+0.55 ,+20.91% ,-7.73%
2018-07-31,ARCB,Arcbest Corpora...,695,amc,0.99,1.12,+0.13 ,+13.13% ,-1.72%
2018-07-31,ADM,Archer Daniels...,"23,493",bmo,0.78,1.02,+0.24 ,+30.77% ,1.92%
2018-07-31,AMED,"Amedisys, Inc.","3,910",amc,0.78,1.00,+0.22 ,+28.21% ,10.88%
2018-07-31,MOH,Molina Healthca...,"8,990",amc,1.09,2.25,+1.16 ,+106.42% ,17.15%
2018-07-31,FTR,Frontier Commun...,186,amc,-0.83,-0.80,+0.03 ,+3.61% ,-1.92%
2018-07-31,NOA,North American...,265,amc,-0.12,0.00,+0.12 ,+100.00% ,8.40%
2018-07-31,LADR,Ladder Capital...,"2,024",amc,0.4,0.45,+0.05 ,+12.50% ,3.63%
2018-07-31,PAYC,Paycom Software...,"14,001",amc,0.49,0.59,+0.10 ,+20.41% ,18.53%
2018-07-31,HUN,Huntsman Corpor...,"4,776",bmo,0.87,1.01,+0.14 ,+16.09% ,6.01%
2018-07-31,CMI,Cummins Inc.,"26,640",bmo,3.67,4.14,+0.47 ,+12.81% ,4.08%
2018-07-31,AMT,American Tower...,"92,400",bmo,1.78,1.90,+0.12 ,+6.74% ,3.87%
2018-07-31,AKAM,Akamai Technolo...,"13,407",amc,0.79,0.83,+0.04 ,+5.06% ,-4.82%
2018-07-31,QLYS,"Qualys, Inc.","3,462",amc,0.35,0.39,+0.04 ,+11.43% ,-2.35%
2018-07-31,OKE,"Oneok, Inc.","29,009",amc,0.67,0.68,+0.01 ,+1.49% ,-3.29%
2018-07-31,GLUU,Glu Mobile Inc....,"1,040",amc,0.05,0.00,-0.05 ,-100.00% ,10.88%
2018-07-31,I,Intelsat S.a.,"2,951",bmo,-0.52,-0.38,+0.14 ,+26.92% ,-5.16%
2018-07-31,ARCH,Arch Coal Inc.,"1,530",bmo,1.95,2.26,+0.31 ,+15.90% ,4.46%
