,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-10,PXS,Pyxis Tankers I...,22,bmo,-0.04,-0.06,-0.02 ,-50.00% ,-8.59%
2018-08-10,EIGR,Eiger Biopharma...,195,--,-0.82,-0.82,0.00 ,0.00% ,--
2018-08-10,ERF,Enerplus Corpor...,"1,756",bmo,0.24,0.04,-0.20 ,-83.33% ,2.04%
2018-08-10,NVZMY,Novozymes A/s,"13,870",--,0.43,0.43,0.00 ,0.00% ,--
2018-08-10,BRFS,Brf S.a.,"7,239",--,-0.18,-0.54,-0.36 ,-200.00% ,--
2018-08-10,AIT,Applied Industr...,"2,363",bmo,1.01,1.03,+0.02 ,+1.98% ,-3.15%
2018-08-10,QTRX,Quanterix Corpo...,784,amc,-0.28,--,--,--,0.68%
2018-08-10,RUTH,Ruth's Hospital...,693,bmo,0.3,0.32,+0.02 ,+6.67% ,15.10%
2018-08-10,CYD,China Yuchai In...,645,bmo,0.73,0.49,-0.24 ,-32.88% ,-4.83%
2018-08-10,ADMA,Adma Biologics...,207,--,-0.32,-0.35,-0.03 ,-9.37% ,--
2018-08-10,SLDB,Solid Bioscienc...,184,--,-0.52,--,--,--,--
2018-08-10,NTRP,"Neurotrope, Inc...",97,--,-0.39,-0.27,+0.12 ,+30.77% ,--
2018-08-10,GECC,Great Elm Capit...,89,bmo,0.3,0.57,+0.27 ,+90.00% ,1.92%
2018-08-10,ALO,Timmons Gold Co...,68,bmo,0.05,0.05,0.00 ,0.00% ,-16.67%
2018-08-10,PLXP,Dipexium Pharma...,61,--,-0.41,-0.30,+0.11 ,+26.83% ,--
2018-08-10,ADMP,Adamis Pharmace...,61,--,-0.17,-0.29,-0.12 ,-70.59% ,--
2018-08-10,AP,Ampco-pittsburg...,48,bmo,0.09,--,--,--,-11.28%
2018-08-10,LAZY,Lazydays Holdin...,44,bmo,0.38,0.04,-0.34 ,-89.47% ,-4.65%
