,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-11-14,CGC,Canopy Growth C...,"13,887",bmo,-0.13,-0.76,-0.63 ,-484.62% ,-10.86%
2018-11-14,CSCO,"Cisco Systems,...","242,289",amc,0.72,0.75,+0.03 ,+4.17% ,5.50%
2018-11-14,M,"Macy's, Inc.","6,703",bmo,0.14,0.27,+0.13 ,+92.86% ,-7.18%
2018-11-14,TCEHY,Tencent Holding...,"433,821",--,0.28,0.30,+0.02 ,+7.14% ,--
2018-11-14,NTAP,"Netapp, Inc.","14,980",amc,0.99,1.06,+0.07 ,+7.07% ,-11.73%
2018-11-14,GOOS,Canada Goose Ho...,"4,493",bmo,0.19,0.35,+0.16 ,+84.21% ,10.02%
2018-11-14,NBEV,New Age Beverag...,339,--,-0.09,-0.08,+0.01 ,+11.11% ,--
2018-11-14,VIPS,Vipshop Holding...,"5,727",amc,0.11,0.11,0.00 ,0.00% ,5.79%
2018-11-14,NTES,"Netease, Inc.","34,343",amc,2.7,2.55,-0.15 ,-5.56% ,5.32%
2018-11-14,WPM,Silver Wheaton...,"10,454",amc,0.1,0.08,-0.02 ,-20.00% ,-3.63%
2018-11-14,MTOR,"Meritor, Inc.","1,946",bmo,0.78,0.82,+0.04 ,+5.13% ,3.03%
2018-11-14,CRMD,Cormedix Inc,219,--,-0.3,-0.55,-0.25 ,-83.33% ,--
2018-11-14,NVCN,Neovasc Inc.,37,amc,0.0,-6.10,--,--,-18.44%
2018-11-14,AMRH,"Ameri Holdings,...",18,amc,-0.05,-0.08,-0.03 ,-60.00% ,15.12%
2018-11-14,TTNP,Titan Pharmaceu...,17,amc,-0.78,-0.66,+0.12 ,+15.38% ,-14.89%
2018-11-14,KOOL,Cesca Therapeut...,8,amc,-1.0,-1.20,-0.20 ,-20.00% ,1.65%
2018-11-14,SAND,Sandstorm Gold...,989,--,0.02,0.01,-0.01 ,-50.00% ,--
2018-11-14,PRT,Permrock Royalt...,102,--,0.55,--,--,--,--
2018-11-14,GLAD,Gladstone Capit...,277,amc,0.22,0.21,-0.01 ,-4.55% ,-1.30%
2018-11-14,ZTO,Zto Express (ca...,"10,079",amc,0.18,0.20,+0.02 ,+11.11% ,4.98%
2018-11-14,PXS,Pyxis Tankers I...,22,amc,-0.08,-0.20,-0.12 ,-150.00% ,-31.71%
2018-11-14,CPA,"Copa Holdings,...","4,360",amc,1.42,1.36,-0.06 ,-4.23% ,3.03%
2018-11-14,PRSP,Perspecta Inc,"3,862",amc,0.43,--,--,--,-1.48%
2018-11-14,ESES,Eco-stim Energy...,0,--,-0.52,-0.84,-0.32 ,-61.54% ,--
2018-11-14,ESES,Eco-stim Energy...,0,--,-0.52,-0.84,-0.32 ,-61.54% ,--
