,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-06-26,GIS,"General Mills,...","31,765",bmo,0.76,0.83,0.07,+9.21% ,-4.45%
2019-06-26,BB,Blackberry Limi...,"3,879",bmo,0.01,0.01,0.0,0.00% ,-8.81%
2019-06-26,RAD,Rite Aid Corpor...,365,amc,0.02,-0.14,-0.16,-800.00% ,20.53%
2019-06-26,PAYX,"Paychex, Inc.","30,365",bmo,0.65,0.63,-0.02,-3.08% ,-3.57%
2019-06-26,KBH,Kb Home,"2,350",amc,0.39,0.51,0.12,+30.77% ,7.90%
2019-06-26,SCHN,Schnitzer Steel...,681,bmo,0.61,0.63,0.02,+3.28% ,5.34%
2019-06-26,PIR,"Pier 1 Imports,...",16,amc,-13.0,-19.97,-6.97,-53.62% ,-9.68%
2019-06-26,MLHR,"Herman Miller,...","2,640",amc,0.78,0.88,0.1,+12.82% ,16.55%
2019-06-26,FIZZ,National Bevera...,"1,962",--,0.64,0.56,-0.08,-12.50% ,--
2019-06-26,INFO,Ihs Markit Ltd....,"26,089",bmo,0.65,0.71,0.06,+9.23% ,5.25%
2019-06-26,UNF,Unifirst Corpor...,"3,587",bmo,1.7,2.46,0.76,+44.71% ,6.92%
2019-06-26,FUL,H. B. Fuller Co...,"2,442",amc,0.89,0.88,-0.01,-1.12% ,2.25%
2019-06-26,WOR,Worthington Ind...,"2,273",amc,0.77,0.77,0.0,0.00% ,2.21%
2019-06-26,NG,Novagold Resour...,"2,046",amc,-0.02,-0.02,0.0,0.00% ,2.12%
2019-06-26,ATU,Actuant Corpora...,"1,367",bmo,0.4,0.45,0.05,+12.50% ,-5.67%
2019-06-26,ACST,"Acasti Pharma,...",135,bmo,-0.11,-0.17,-0.06,-54.55% ,14.29%
