,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-05-01,AAPL,Apple Inc.,"939,678",amc,2.69,2.73,0.04,+1.49% ,4.42%
2018-05-01,BP,Bp P.l.c.,"137,166",bmo,0.67,0.78,0.11,+16.42% ,0.47%
2018-05-01,PFE,Pfizer Inc.,"244,192",bmo,0.74,0.77,0.03,+4.05% ,-3.31%
2018-05-01,GILD,Gilead Sciences...,"87,369",amc,1.66,1.48,-0.18,-10.84% ,-7.83%
2018-05-01,MRK,"Merck & Co., In...","220,390",bmo,0.99,1.05,0.06,+6.06% ,-1.51%
2018-05-01,SNAP,Snap Inc.,"20,625",amc,-0.17,-0.17,0.0,0.00% ,-21.94%
2018-05-01,SHOP,Shopify Inc.,"34,974",bmo,-0.05,0.04,0.09,+180.00% ,-4.45%
2018-05-01,ADM,Archer Daniels...,"23,493",bmo,0.47,0.68,0.21,+44.68% ,-0.77%
2018-05-01,HCA,"Hca Healthcare,...","47,420",bmo,2.07,2.33,0.26,+12.56% ,0.48%
2018-05-01,FTR,Frontier Commun...,186,amc,-0.83,-0.58,0.25,+30.12% ,27.36%
2018-05-01,ARC,Arc Document So...,95,amc,0.02,0.01,-0.01,-50.00% ,-0.91%
2018-05-01,NOA,North American...,265,--,0.27,0.28,0.01,+3.70% ,--
2018-05-01,STX,Seagate Technol...,"13,081",bmo,1.36,1.46,0.1,+7.35% ,-6.36%
2018-05-01,UAA,"Under Armour, I...","11,682",bmo,-0.05,0.0,0.05,+100.00% ,1.52%
2018-05-01,TDOC,"Teladoc, Inc.","4,889",amc,-0.43,-0.39,0.04,+9.30% ,6.44%
2018-05-01,PAYC,Paycom Software...,"14,001",amc,0.9,0.95,0.05,+5.56% ,-7.29%
2018-05-01,ECA,Encana Corporat...,"7,114",bmo,0.13,0.16,0.03,+23.08% ,0.72%
2018-05-01,AJRD,Aerojet Rocketd...,"3,683",--,0.18,0.18,0.0,0.00% ,--
2018-05-01,GRUB,Grubhub Inc.,"7,099",bmo,0.36,0.52,0.16,+44.44% ,-8.39%
2018-05-01,HUN,Huntsman Corpor...,"4,776",bmo,0.77,0.96,0.19,+24.68% ,-2.49%
2018-05-01,CMI,Cummins Inc.,"26,640",bmo,2.91,3.3,0.39,+13.40% ,-4.12%
2018-05-01,AMT,American Tower...,"92,400",bmo,1.76,1.73,-0.03,-1.70% ,-0.92%
2018-05-01,GTE,Gran Tierra Ene...,575,amc,0.09,0.05,-0.04,-44.44% ,3.67%
2018-05-01,QLYS,"Qualys, Inc.","3,462",amc,0.33,0.36,0.03,+9.09% ,-2.94%
2018-05-01,OKE,"Oneok, Inc.","29,009",amc,0.62,0.64,0.02,+3.23% ,3.44%
