,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-04-24,MSFT,Microsoft Corpo...,"1,046,894",amc,1.0,1.14,+0.14 ,+14.00% ,3.31%
2019-04-24,FB,"Facebook, Inc.","566,216",amc,1.66,0.85,-0.81 ,-48.80% ,5.85%
2019-04-24,T,At&t Inc.,"239,306",bmo,0.85,0.86,+0.01 ,+1.18% ,-4.08%
2019-04-24,BA,The Boeing Comp...,"212,314",bmo,3.11,3.16,+0.05 ,+1.61% ,0.39%
2019-04-24,TSLA,"Tesla, Inc.","44,851",amc,-1.21,-2.90,-1.69 ,-139.67% ,-4.26%
2019-04-24,V,Visa Inc.,"357,775",amc,1.24,--,--,--,-0.29%
2019-04-24,PYPL,Paypal Holdings...,"139,382",amc,0.67,0.78,+0.11 ,+16.42% ,2.80%
2019-04-24,CAT,Caterpillar Inc...,"77,907",bmo,2.84,2.94,+0.10 ,+3.52% ,-3.03%
2019-04-24,LRCX,Lam Research Co...,"29,756",amc,3.38,3.70,+0.32 ,+9.47% ,4.93%
2019-04-24,ALGN,Align Technolog...,"22,498",amc,0.83,0.89,+0.06 ,+7.23% ,-0.11%
2019-04-24,NOC,Northrop Grumma...,"54,703",bmo,4.59,5.06,+0.47 ,+10.24% ,-4.31%
2019-04-24,XLNX,"Xilinx, Inc.","30,799",amc,0.96,0.94,-0.02 ,-2.08% ,-17.08%
2019-04-24,NOW,"Servicenow, Inc...","53,751",amc,0.54,0.67,+0.13 ,+24.07% ,7.41%
2019-04-24,SAVE,Spirit Airlines...,"3,483",amc,0.84,0.84,0.00 ,0.00% ,-9.30%
2019-04-24,AGNC,Agnc Investment...,"9,301",amc,0.56,0.52,-0.04 ,-7.14% ,-2.68%
2019-04-24,ANTM,"Anthem, Inc.","77,704",bmo,5.86,6.03,+0.17 ,+2.90% ,0.14%
2019-04-24,STM,Stmicroelectron...,"16,309",bmo,0.21,0.20,-0.01 ,-4.76% ,2.37%
2019-04-24,SIRI,Sirius Xm Holdi...,"27,920",bmo,0.05,0.03,-0.02 ,-40.00% ,-7.15%
2019-04-24,BIIB,Biogen Inc.,"44,842",bmo,6.87,--,--,--,-2.52%
2019-04-24,TMO,Thermo Fisher S...,"115,923",bmo,2.74,2.81,+0.07 ,+2.55% ,-0.89%
2019-04-24,MEOH,Methanex Corpor...,"3,316",amc,0.71,0.73,+0.02 ,+2.82% ,-5.21%
2019-04-24,GD,General Dynamic...,"53,109",bmo,2.38,2.56,+0.18 ,+7.56% ,-0.90%
2019-04-24,NVS,Novartis Ag,"214,654",bmo,1.11,1.20,+0.09 ,+8.11% ,2.53%
2019-04-24,BSX,Boston Scientif...,"58,755",bmo,0.36,0.35,-0.01 ,-2.78% ,-1.25%
2019-04-24,ORLY,O'reilly Automo...,"31,106",amc,4.06,4.05,-0.01 ,-0.25% ,-4.21%
