,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-10-26,AMZN,"Amazon.com, Inc...","956,556",amc,0.01,--,--,--,13.22%
2017-10-26,MSFT,Microsoft Corpo...,"1,050,266",amc,0.72,--,--,--,6.41%
2017-10-26,INTC,Intel Corporati...,"215,254",amc,0.8,--,--,--,7.38%
2017-10-26,F,Ford Motor Comp...,"40,693",bmo,0.33,--,--,--,1.91%
2017-10-26,TWTR,"Twitter, Inc.","27,863",bmo,0.06,--,--,--,18.49%
2017-10-26,GOOGL,Alphabet Inc.,"786,348",amc,8.43,--,--,--,4.26%
2017-10-26,BMY,Bristol-myers S...,"75,063",bmo,0.77,--,--,--,-4.77%
2017-10-26,MO,"Altria Group, I...","91,263",bmo,0.87,--,--,--,3.14%
2017-10-26,GILD,Gilead Sciences...,"87,369",amc,2.09,--,--,--,-1.04%
2017-10-26,CELG,Celgene Corpora...,"66,083",bmo,1.88,--,--,--,-16.37%
2017-10-26,WDC,Western Digital...,"14,216",amc,3.3,--,--,--,-2.54%
2017-10-26,RTN,Raytheon Compan...,"48,600",bmo,1.9,--,--,--,-3.87%
2017-10-26,ALGN,Align Technolog...,"21,865",amc,0.82,--,--,--,16.24%
2017-10-26,ABMD,"Abiomed, Inc.","11,840",bmo,0.37,--,--,--,4.80%
2017-10-26,BIDU,"Baidu, Inc.","40,625",amc,2.19,--,--,--,-8.15%
2017-10-26,VLO,Valero Energy C...,"34,147",bmo,1.83,--,--,--,-1.79%
2017-10-26,MPC,Marathon Petrol...,"36,358",bmo,1.45,--,--,--,1.47%
2017-10-26,AAL,American Airlin...,"14,439",bmo,1.39,--,--,--,-4.72%
2017-10-26,UPS,United Parcel S...,"88,158",bmo,1.44,--,--,--,0.66%
2017-10-26,FTNT,"Fortinet, Inc.","13,471",amc,0.23,--,--,--,-3.39%
2017-10-26,CY,Cypress Semicon...,"8,150",amc,0.23,--,--,--,2.74%
2017-10-26,COP,Conocophillips,"67,698",bmo,0.09,--,--,--,3.00%
2017-10-26,CMCSA,Comcast Corpora...,"196,427",bmo,0.49,--,--,--,-1.52%
2017-10-26,NOK,Nokia Corporati...,"28,516",bmo,0.06,--,--,--,-21.32%
2017-10-26,NEE,"Nextera Energy,...","99,671",bmo,1.75,--,--,--,-0.31%
