,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-01-23,F,Ford Motor Comp...,"40,693",amc,0.31,0.3,-0.01,-3.23% ,3.12%
2019-01-23,PG,Procter & Gambl...,"283,818",bmo,1.21,1.25,0.04,+3.31% ,4.87%
2019-01-23,LRCX,Lam Research Co...,"27,533",amc,3.67,3.87,0.2,+5.45% ,15.70%
2019-01-23,ABT,Abbott Laborato...,"150,696",bmo,0.81,0.81,0.0,0.00% ,-2.21%
2019-01-23,URI,"United Rentals,...","10,451",amc,4.77,4.85,0.08,+1.68% ,6.29%
2019-01-23,TXN,Texas Instrumen...,"108,597",amc,1.24,1.27,0.03,+2.42% ,6.91%
2019-01-23,PGR,The Progressive...,"49,049",bmo,1.01,0.44,-0.57,-56.44% ,2.69%
2019-01-23,UTX,United Technolo...,"114,288",bmo,1.51,1.95,0.44,+29.14% ,5.38%
2019-01-23,CMCSA,Comcast Corpora...,"196,427",bmo,0.62,0.64,0.02,+3.23% ,5.49%
2019-01-23,XLNX,"Xilinx, Inc.","29,145",amc,0.85,0.92,0.07,+8.24% ,18.44%
2019-01-23,SYF,Synchrony Finan...,"24,547",bmo,0.93,1.09,0.16,+17.20% ,10.73%
2019-01-23,LVS,Las Vegas Sands...,"47,790",amc,0.86,0.77,-0.09,-10.47% ,-1.61%
2019-01-23,KMB,Kimberly-clark...,"47,121",bmo,1.68,1.6,-0.08,-4.76% ,-2.67%
2019-01-23,ROL,"Rollins, Inc.","12,181",bmo,0.17,0.16,-0.01,-5.88% ,-3.13%
2019-01-23,CCI,Crown Castle In...,"55,805",amc,1.44,1.42,-0.02,-1.39% ,1.49%
2019-01-23,HZO,"Marinemax, Inc....",460,bmo,0.14,0.21,0.07,+50.00% ,-0.66%
2019-01-23,MPX,Marine Products...,525,bmo,0.19,0.14,-0.05,-26.32% ,-13.13%
2019-01-23,TER,"Teradyne, Inc.","8,040",amc,0.5,0.63,0.13,+26.00% ,12.87%
2019-01-23,CP,Canadian Pacifi...,"33,355",amc,3.18,3.45,0.27,+8.49% ,3.35%
2019-01-23,ASML,Asml Holding N....,"88,367",bmo,2.04,2.12,0.08,+3.92% ,1.64%
2019-01-23,BPOP,"Popular, Inc.","5,416",bmo,1.39,1.33,-0.06,-4.32% ,0.45%
2019-01-23,TEL,Te Connectivity...,"32,134",bmo,1.27,1.29,0.02,+1.57% ,-4.38%
2019-01-23,TDY,Teledyne Techno...,"10,045",bmo,2.19,2.33,0.14,+6.39% ,1.39%
2019-01-23,APH,Amphenol Corpor...,"29,371",bmo,0.98,1.05,0.07,+7.14% ,2.81%
2019-01-23,FFIV,"F5 Networks, In...","8,815",amc,2.54,2.7,0.16,+6.30% ,-2.22%
