,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-10-25,AMZN,"Amazon.com, Inc...","956,556",amc,3.29,5.75,2.46,+74.77% ,-7.82%
2018-10-25,INTC,Intel Corporati...,"215,254",amc,1.15,1.4,0.25,+21.74% ,3.11%
2018-10-25,TWTR,"Twitter, Inc.","27,863",bmo,0.14,0.21,0.07,+50.00% ,15.47%
2018-10-25,GOOGL,Alphabet Inc.,"786,348",amc,10.54,13.06,2.52,+23.91% ,-1.80%
2018-10-25,BMY,Bristol-myers S...,"75,063",bmo,0.91,1.09,0.18,+19.78% ,0.78%
2018-10-25,MO,"Altria Group, I...","91,263",bmo,1.07,1.08,0.01,+0.93% ,1.36%
2018-10-25,GILD,Gilead Sciences...,"87,369",amc,1.66,1.84,0.18,+10.84% ,1.63%
2018-10-25,MRK,"Merck & Co., In...","220,390",bmo,1.16,1.19,0.03,+2.59% ,-0.82%
2018-10-25,CELG,Celgene Corpora...,"66,083",bmo,2.24,2.29,0.05,+2.23% ,-2.66%
2018-10-25,SNAP,Snap Inc.,"20,625",amc,-0.14,-0.12,0.02,+14.29% ,-10.16%
2018-10-25,WDC,Western Digital...,"14,216",amc,3.06,3.04,-0.02,-0.65% ,-18.18%
2018-10-25,RTN,Raytheon Compan...,"48,600",bmo,1.94,2.25,0.31,+15.98% ,-3.07%
2018-10-25,SHOP,Shopify Inc.,"34,974",bmo,-0.04,0.04,0.08,+200.00% ,12.04%
2018-10-25,VLO,Valero Energy C...,"34,147",bmo,1.95,2.01,0.06,+3.08% ,0.80%
2018-10-25,NRZ,New Residential...,"6,464",bmo,0.56,0.63,0.07,+12.50% ,1.70%
2018-10-25,AAL,American Airlin...,"14,439",bmo,1.12,1.13,0.01,+0.89% ,6.69%
2018-10-25,CY,Cypress Semicon...,"8,150",amc,0.38,0.4,0.02,+5.26% ,2.36%
2018-10-25,BOOT,Boot Barn Holdi...,992,amc,0.09,0.12,0.03,+33.33% ,-10.19%
2018-10-25,COP,Conocophillips,"67,698",bmo,1.17,1.36,0.19,+16.24% ,3.55%
2018-10-25,CMCSA,Comcast Corpora...,"196,427",bmo,0.61,0.65,0.04,+6.56% ,5.04%
2018-10-25,NOK,Nokia Corporati...,"28,516",bmo,0.06,0.07,0.01,+16.67% ,1.14%
2018-10-25,LUV,Southwest Airli...,"28,174",bmo,1.06,1.08,0.02,+1.89% ,-8.57%
2018-10-25,UNP,Union Pacific C...,"120,354",bmo,2.09,2.15,0.06,+2.87% ,2.63%
2018-10-25,IP,International P...,"17,431",bmo,1.47,1.56,0.09,+6.12% ,10.25%
2018-10-25,IRM,Iron Mountain I...,"9,063",bmo,0.54,0.55,0.01,+1.85% ,1.40%
