,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-23,BABA,Alibaba Group H...,,bmo,1.29,1.22,-0.07 ,-5.43% ,-3.16%
2018-08-23,VEEV,Veeva Systems I...,"25,042",amc,0.34,0.39,+0.05 ,+14.71% ,12.42%
2018-08-23,SPLK,Splunk Inc.,"19,570",amc,0.05,0.08,+0.03 ,+60.00% ,14.81%
2018-08-23,VMW,"Vmware, Inc.","69,230",amc,1.49,1.54,+0.05 ,+3.36% ,-2.20%
2018-08-23,ROST,"Ross Stores, In...","36,790",amc,1.01,1.04,+0.03 ,+2.97% ,0.06%
2018-08-23,HPQ,Hp Inc.,"31,873",amc,0.5,0.52,+0.02 ,+4.00% ,-1.95%
2018-08-23,INTU,Intuit Inc.,"70,136",amc,0.23,0.32,+0.09 ,+39.13% ,1.97%
2018-08-23,ADSK,"Autodesk, Inc.","37,825",amc,0.17,0.19,+0.02 ,+11.76% ,15.33%
2018-08-23,PLCE,Children's Plac...,"1,586",bmo,0.57,0.70,+0.13 ,+22.81% ,-1.27%
2018-08-23,HRL,Hormel Foods Co...,"22,231",bmo,0.38,0.39,+0.01 ,+2.63% ,-3.06%
2018-08-23,FLY,Fly Leasing Lim...,493,bmo,0.74,0.90,+0.16 ,+21.62% ,6.27%
2018-08-23,GMLP,Golar Lng Partn...,819,--,0.26,0.41,+0.15 ,+57.69% ,--
2018-08-23,NM,Navios Maritime...,56,bmo,-2.6,-1.80,+0.80 ,+30.77% ,-3.78%
2018-08-23,GPS,"The Gap, Inc.","6,917",amc,0.72,0.76,+0.04 ,+5.56% ,-8.60%
2018-08-23,IMMU,"Immunomedics, I...","2,710",amc,-0.2,-0.34,-0.14 ,-70.00% ,0.86%
2018-08-23,CM,Canadian Imperi...,"35,546",bmo,2.22,2.38,+0.16 ,+7.21% ,-0.12%
2018-08-23,GLOB,Globant S.a.,"3,806",amc,0.39,0.40,+0.01 ,+2.56% ,4.76%
2018-08-23,HMLP,Hoegh Lng Partn...,593,bmo,0.4,0.52,+0.12 ,+30.00% ,-0.27%
2018-08-23,GLNG,Golar Lng Limit...,"1,836",--,-0.19,-0.38,-0.19 ,-100.00% ,--
2018-08-23,HTHT,China Lodging G...,"10,466",amc,0.17,0.28,+0.11 ,+64.71% ,4.82%
2018-08-23,TTC,Toro Company (t...,"7,118",bmo,0.66,0.68,+0.02 ,+3.03% ,-3.59%
2018-08-23,SAFM,Sanderson Farms...,"3,155",bmo,1.08,0.58,-0.50 ,-46.30% ,-0.22%
2018-08-23,OSIS,"Osi Systems, In...","2,119",amc,0.94,1.02,+0.08 ,+8.51% ,-0.69%
2018-08-23,GHG,Greentree Hospi...,"1,331",bmo,0.16,--,--,--,-2.90%
2018-08-23,FLWS,1-800 Flowers.c...,"1,239",bmo,-0.13,-0.13,0.00 ,0.00% ,-10.42%
