,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-05-17,WMT,Walmart Inc.,"319,672",bmo,1.12,1.14,+0.02 ,+1.79% ,-1.90%
2018-05-17,AMAT,Applied Materia...,"41,170",amc,1.13,1.22,+0.09 ,+7.96% ,-8.25%
2018-05-17,KEM,Kemet Corporati...,"1,123",bmo,0.41,0.45,+0.04 ,+9.76% ,-11.95%
2018-05-17,JWN,"Nordstrom, Inc....","4,946",amc,0.42,0.51,+0.09 ,+21.43% ,-10.90%
2018-05-17,JCP,J. C. Penney Co...,368,bmo,-0.22,-0.22,0.00 ,0.00% ,-12.38%
2018-05-17,MANU,Manchester Unit...,734,bmo,-0.03,-0.05,-0.02 ,-66.67% ,-3.32%
2018-05-17,PLCE,Children's Plac...,"1,586",bmo,2.22,1.87,-0.35 ,-15.77% ,-7.95%
2018-05-17,DDS,"Dillard's, Inc....","1,677",bmo,2.73,2.89,+0.16 ,+5.86% ,6.29%
2018-05-17,PHGUF,Pharming Group...,466,--,0.01,0.01,0.00 ,0.00% ,--
2018-05-17,TNK,Teekay Tankers...,344,bmo,-0.08,-0.08,0.00 ,0.00% ,-6.84%
2018-05-17,TARO,Taro Pharmaceut...,"3,256",amc,1.51,2.17,+0.66 ,+43.71% ,-2.21%
2018-05-17,RAVN,Raven Industrie...,"1,293",amc,0.5,0.50,0.00 ,0.00% ,-9.49%
2018-05-17,OEC,Orion Engineere...,"1,218",amc,0.53,0.51,-0.02 ,-3.77% ,-0.54%
2018-05-17,TGP,Teekay Lng Part...,"1,141",bmo,0.33,0.20,-0.13 ,-39.39% ,0.56%
2018-05-17,TOO,Teekay Offshore...,562,bmo,0.0,0.01,--,--,-3.33%
2018-05-17,ECC,Eagle Point Cre...,444,bmo,0.45,0.50,+0.05 ,+11.11% ,-0.99%
2018-05-17,ALBO,"Albireo Pharma,...",384,bmo,3.75,-0.15,-3.90 ,-104.00% ,-2.73%
2018-05-17,TK,Teekay Corporat...,340,bmo,-0.08,-0.19,-0.11 ,-137.50% ,-9.89%
2018-05-17,VBLT,Vascular Biogen...,47,bmo,-0.21,-0.24,-0.03 ,-14.29% ,-1.12%
2018-05-17,VJET,Voxeljet Ag,46,amc,-0.12,-0.11,+0.01 ,+8.33% ,2.72%
2018-05-17,RIOT,"Bioptix, Inc.",45,--,-0.14,-0.23,-0.09 ,-64.29% ,--
2018-05-17,APOP,Cellect Biotech...,3,--,-0.3,--,--,--,--
2018-05-17,CHEK,Check-cap Ltd.,,--,-1.68,-1.52,+0.16 ,+9.52% ,--
